,number_pca_components_class
0,31
1,30
2,37
3,38
4,33
5,46
6,44
7,44
8,38
9,41
10,41
11,42
12,32
13,26
14,41
15,47
16,47
17,47
18,35
19,42
20,36
21,41
22,34
23,27
24,44
25,46
26,48
27,48
28,44
29,48
30,45
31,43
32,46
33,46
34,41
35,41
36,38
37,42
38,43
39,39
40,46
41,46
42,43
43,43
44,31
45,33
46,40
47,45
48,45
49,45
50,41
51,39
52,37
53,48
54,46
55,36
56,41
57,42
58,39
59,47
60,39
61,43
62,44
63,49
64,49
65,39
66,45
67,54
68,39
69,49
70,31
71,40
72,48
73,50
74,43
75,49
76,55
77,47
78,37
79,54
80,54
81,30
82,36
83,46
84,40
85,46
86,41
87,44
88,52
89,48
90,33
91,40
92,50
93,34
94,26
95,42
96,40
97,44
98,46
99,53
100,51
101,40
102,53
103,29
104,45
105,41
106,49
107,33
108,35
109,44
110,49
111,28
112,39
113,51
114,44
115,26
116,33
117,47
118,37
119,43
120,48
121,34
122,51
123,46
124,28
125,48
126,34
127,46
128,35
129,42
130,49
131,51
132,44
133,25
134,47
135,48
136,42
137,45
138,44
139,49
140,41
141,47
142,48
143,36
144,49
145,27
146,36
147,50
148,41
149,53
150,49
151,48
152,45
153,28
154,31
155,47
156,50
157,38
158,55
159,52
160,53
161,49
162,40
163,42
164,38
165,34
166,22
167,36
168,54
169,42
170,37
171,47
172,51
173,36
174,43
175,53
176,34
177,32
178,30
179,43
180,44
181,35
182,35
183,39
184,33
185,48
186,31
187,32
188,44
189,38
190,36
191,22
192,27
193,32
194,33
195,40
196,39
197,41
198,35
199,40
