,pca_variance_class
0,0.24959024057347884
1,0.5620354305773914
2,0.14910703657437088
3,0.21803397679857203
4,0.22464507666168806
5,0.2002906802831624
6,0.2806362441141537
7,0.32624601534497083
8,0.1588505881203507
9,0.19540141835219774
