,epoch,Train_accuracy_org
0,1,28.398
1,2,36.882
2,3,41.272
3,4,44.51
4,5,47.349999999999994
5,6,49.614000000000004
6,7,51.376
7,8,52.796
8,9,53.738
9,10,54.806
10,11,55.71
11,12,56.647999999999996
12,13,57.616
13,14,58.224
14,15,58.926
15,16,59.396
16,17,60.153999999999996
17,18,60.614000000000004
18,19,61.014
19,20,61.498
20,21,62.12
21,22,62.522
22,23,62.702000000000005
23,24,63.064
24,25,63.258
25,26,63.705999999999996
26,27,64.006
27,28,64.152
28,29,64.14999999999999
29,30,64.12
30,31,63.971999999999994
31,32,63.85999999999999
32,33,64.018
33,34,63.92400000000001
34,35,63.775999999999996
35,36,63.856
36,37,63.922000000000004
37,38,63.312000000000005
38,39,63.717999999999996
39,40,63.937999999999995
40,41,65.40599999999999
41,42,66.108
42,43,64.71000000000001
43,44,64.202
44,45,63.94800000000001
45,46,65.084
46,47,61.024
47,48,64.794
48,49,65.67
49,50,67.438
50,51,67.532
51,52,68.38
52,53,66.62
53,54,65.16199999999999
54,55,66.732
55,56,68.35799999999999
56,57,69.568
57,58,68.52000000000001
58,59,67.60199999999999
59,60,68.028
60,61,71.422
61,62,69.43
62,63,71.706
63,64,71.72
64,65,70.57600000000001
65,66,72.652
66,67,73.656
67,68,74.468
68,69,75.036
69,70,75.242
70,71,74.76
71,72,74.816
72,73,75.604
73,74,76.216
74,75,76.63
75,76,75.958
76,77,76.80799999999999
77,78,75.262
78,79,76.524
79,80,76.416
80,81,76.834
81,82,77.00399999999999
82,83,77.05199999999999
83,84,78.11200000000001
84,85,77.48
85,86,78.33
86,87,77.83
87,88,78.914
88,89,79.03999999999999
89,90,78.398
90,91,77.874
91,92,78.61
92,93,78.79
93,94,78.57
94,95,79.482
95,96,79.45
96,97,79.86
97,98,79.496
98,99,79.918
99,100,80.186
100,101,80.11
101,102,80.28
102,103,80.574
103,104,80.268
104,105,80.416
105,106,80.172
106,107,79.12599999999999
107,108,79.702
108,109,79.106
109,110,79.964
110,111,80.186
111,112,80.61399999999999
112,113,80.17800000000001
113,114,80.282
114,115,79.762
115,116,80.17800000000001
116,117,80.07600000000001
117,118,80.0
118,119,80.61399999999999
119,120,80.446
120,121,80.676
121,122,80.582
122,123,81.17999999999999
123,124,80.938
124,125,81.204
125,126,81.482
126,127,81.408
127,128,81.146
128,129,81.202
129,130,81.676
130,131,81.76
131,132,81.736
132,133,81.434
133,134,81.6
134,135,81.904
135,136,81.926
136,137,81.94200000000001
