Epoch,Correct,Total,Accuracy
40,327,21720,0.0151
41,350,21720,0.0161
42,375,21720,0.0173
43,397,21720,0.0183
44,383,21720,0.0176
45,368,21720,0.0169
46,387,21720,0.0178
47,412,21720,0.019
48,412,21720,0.019
49,400,21720,0.0184
50,390,21720,0.018
51,437,21720,0.0201
52,386,21720,0.0178
53,387,21720,0.0178
54,398,21720,0.0183
55,390,21720,0.018
56,399,21720,0.0184
57,376,21720,0.0173
58,420,21720,0.0193
59,451,21720,0.0208
60,397,21720,0.0183
61,400,21720,0.0184
62,425,21720,0.0196
63,375,21720,0.0173
64,379,21720,0.0174
65,443,21720,0.0204
66,397,21720,0.0183
67,396,21720,0.0182
68,393,21720,0.0181
69,395,21720,0.0182
70,395,21720,0.0182
71,408,21720,0.0188
72,629,21720,0.029
73,412,21720,0.019
74,377,21720,0.0174
75,380,21720,0.0175
76,392,21720,0.018
77,366,21720,0.0169
78,356,21720,0.0164
79,382,21720,0.0176
80,379,21720,0.0174
81,384,21720,0.0177
82,402,21720,0.0185
83,381,21720,0.0175
84,350,21720,0.0161
85,372,21720,0.0171
86,392,21720,0.018
87,371,21720,0.0171
88,373,21720,0.0172
89,421,21720,0.0194
90,391,21720,0.018
91,375,21720,0.0173
92,383,21720,0.0176
93,404,21720,0.0186
94,387,21720,0.0178
95,411,21720,0.0189
96,451,21720,0.0208
97,404,21720,0.0186
98,434,21720,0.02
99,433,21720,0.0199
