,number_pca_components_class
0,11
1,18
2,20
3,22
4,21
5,22
6,24
7,24
8,23
9,23
10,25
11,23
12,20
13,10
14,19
15,25
16,25
17,26
18,18
19,22
20,21
21,21
22,21
23,10
24,24
25,23
26,24
27,24
28,23
29,24
30,22
31,23
32,23
33,22
34,21
35,22
36,20
37,21
38,23
39,22
40,25
41,24
42,23
43,23
44,18
45,16
46,21
47,25
48,23
49,23
50,22
51,22
52,23
53,23
54,22
55,22
56,21
57,22
58,21
59,24
60,19
61,20
62,24
63,23
64,26
65,21
66,23
67,26
68,22
69,25
70,19
71,20
72,24
73,24
74,23
75,24
76,26
77,23
78,21
79,27
80,24
81,21
82,19
83,20
84,22
85,24
86,23
87,24
88,27
89,25
90,15
91,22
92,26
93,19
94,19
95,23
96,23
97,23
98,22
99,26
100,25
101,19
102,26
103,20
104,24
105,21
106,24
107,22
108,21
109,23
110,24
111,18
112,19
113,23
114,23
115,18
116,19
117,24
118,22
119,22
120,22
121,22
122,26
123,22
124,17
125,24
126,20
127,24
128,20
129,24
130,24
131,25
132,22
133,18
134,24
135,23
136,23
137,23
138,20
139,25
140,23
141,26
142,24
143,22
144,26
145,18
146,19
147,25
148,19
149,25
150,25
151,24
152,25
153,19
154,20
155,25
156,25
157,23
158,26
159,27
160,26
161,24
162,22
163,19
164,21
165,20
166,17
167,21
168,25
169,22
170,21
171,24
172,25
173,19
174,23
175,26
176,21
177,20
178,20
179,22
180,23
181,20
182,19
183,21
184,14
185,24
186,12
187,14
188,20
189,16
190,19
191,14
192,15
193,22
194,18
195,22
196,18
197,21
198,18
199,21
