Epoch,Correct,Total,Accuracy
10,662,43276,0.0153
11,246,43276,0.0057
12,238,43276,0.0055
13,310,43276,0.0072
14,361,43276,0.0083
15,407,43276,0.0094
16,401,43276,0.0093
17,385,43276,0.0089
18,469,43276,0.0108
19,430,43276,0.0099
20,522,43276,0.0121
21,517,43276,0.0119
22,623,43276,0.0144
23,490,43276,0.0113
24,435,43276,0.0101
25,593,43276,0.0137
26,613,43276,0.0142
27,644,43276,0.0149
28,563,43276,0.013
29,634,43276,0.0147
30,661,43276,0.0153
31,815,43276,0.0188
32,848,43276,0.0196
33,871,43276,0.0201
34,846,43276,0.0195
35,827,43276,0.0191
36,1037,43276,0.024
37,1279,43276,0.0296
38,1118,43276,0.0258
39,1260,43276,0.0291
40,1457,43276,0.0337
41,1120,43276,0.0259
42,1213,43276,0.028
43,1535,43276,0.0355
44,1490,43276,0.0344
45,1421,43276,0.0328
46,1431,43276,0.0331
47,1737,43276,0.0401
48,1796,43276,0.0415
49,1771,43276,0.0409
50,1727,43276,0.0399
51,1923,43276,0.0444
52,1886,43276,0.0436
53,1828,43276,0.0422
54,1733,43276,0.04
55,1745,43276,0.0403
56,1956,43276,0.0452
57,2197,43276,0.0508
58,2121,43276,0.049
59,2116,43276,0.0489
60,2083,43276,0.0481
61,2410,43276,0.0557
62,2458,43276,0.0568
63,2311,43276,0.0534
64,2470,43276,0.0571
65,2066,43276,0.0477
66,2722,43276,0.0629
67,2307,43276,0.0533
68,2710,43276,0.0626
69,2627,43276,0.0607
70,2732,43276,0.0631
71,2893,43276,0.0668
72,2575,43276,0.0595
73,2910,43276,0.0672
74,2844,43276,0.0657
75,2599,43276,0.0601
76,3109,43276,0.0718
77,2942,43276,0.068
78,2901,43276,0.067
79,3462,43276,0.08
80,3295,43276,0.0761
81,3187,43276,0.0736
82,3561,43276,0.0823
83,3444,43276,0.0796
84,3632,43276,0.0839
85,3613,43276,0.0835
86,3602,43276,0.0832
87,3322,43276,0.0768
88,3711,43276,0.0858
89,4203,43276,0.0971
90,4025,43276,0.093
91,4068,43276,0.094
92,3551,43276,0.0821
93,4041,43276,0.0934
94,4363,43276,0.1008
95,4245,43276,0.0981
96,4154,43276,0.096
97,4298,43276,0.0993
98,4258,43276,0.0984
99,2854,43276,0.0659
