,number_pca_components_class
0,9
1,6
2,7
3,8
4,6
5,7
6,7
7,8
8,7
9,6
10,8
11,6
12,6
13,7
14,9
15,8
16,7
17,9
18,8
19,8
20,6
21,6
22,7
23,9
24,6
25,7
26,7
27,6
28,6
29,6
30,6
31,7
32,6
33,6
34,7
35,6
36,8
37,8
38,9
39,8
40,8
41,7
42,8
43,8
44,7
45,9
46,8
47,7
48,6
49,6
50,6
51,6
52,7
53,6
54,6
55,5
56,6
57,6
58,6
59,6
60,6
61,7
62,7
63,6
64,6
65,5
66,6
67,7
68,6
69,7
70,5
71,7
72,8
73,7
74,6
75,5
76,6
77,6
78,6
79,8
80,7
81,5
82,7
83,9
84,5
85,7
86,6
87,6
88,6
89,8
90,7
91,7
92,6
93,7
94,6
95,7
96,6
97,6
98,6
99,6
100,6
101,7
102,6
103,6
104,7
105,6
106,6
107,5
108,5
109,6
110,6
111,5
112,6
113,9
114,6
115,7
116,5
117,6
118,6
119,5
120,6
121,5
122,7
123,6
124,6
125,6
126,7
127,6
128,6
129,6
130,9
131,6
132,7
133,5
134,7
135,7
136,6
137,7
138,6
139,6
140,7
141,6
142,6
143,5
144,7
145,7
146,6
147,6
148,8
149,7
150,7
151,6
152,6
153,6
154,6
155,6
156,6
157,6
158,7
159,7
160,7
161,7
162,6
163,7
164,6
165,5
166,5
167,6
168,7
169,7
170,6
171,6
172,7
173,6
174,7
175,8
176,6
177,9
178,9
179,8
180,7
181,9
182,9
183,8
184,11
185,8
186,10
187,10
188,10
189,9
190,9
191,9
192,9
193,8
194,7
195,7
196,8
197,7
198,8
199,7
