epoch,Train_acc_withbias,Train_acc_org_withbias,Test_acc_withbias,Train_acc_zerobias,Train_acc_org_zerobias,Test_acc_zerobias
0,32.7,47.373333333333335,48.06,46.055,69.81666666666668,70.39
1,55.155,85.22666666666666,85.55,55.175,85.25333333333333,85.6
2,57.726666666666674,89.29,89.68,57.72833333333334,89.25833333333333,89.53
4,59.16833333333334,91.595,91.64,59.13666666666667,91.53999999999999,91.58
6,60.09833333333333,93.04333333333334,92.78999999999999,60.00833333333333,92.92,92.85
8,60.66166666666667,93.91000000000001,93.64,60.63166666666666,93.86166666666666,93.55
10,61.08833333333333,94.56,94.41000000000001,61.071666666666665,94.52333333333334,94.25
12,61.425,95.075,94.78999999999999,61.373333333333335,94.99166666666666,94.8
14,61.66833333333334,95.40833333333333,95.27,61.665000000000006,95.37833333333333,95.14
16,61.88,95.7,95.45,61.839999999999996,95.66166666666666,95.38
18,62.02166666666666,95.875,95.6,62.01333333333333,95.87333333333333,95.64
20,62.126666666666665,96.035,95.72,62.12166666666666,96.02333333333334,95.77
25,62.38666666666667,96.25,96.08,62.36166666666667,96.23333333333333,96.04
30,62.51166666666666,96.28166666666667,96.08,62.49,96.28999999999999,96.1
35,62.598333333333336,96.26166666666667,96.02000000000001,62.55833333333334,96.21166666666666,95.98
40,62.56166666666667,96.05833333333334,95.8,62.53666666666666,95.99666666666667,95.78
45,62.455000000000005,95.72666666666667,95.37,62.473333333333336,95.80166666666666,95.50999999999999
50,62.385000000000005,95.46333333333334,95.03,62.43833333333333,95.555,95.14
55,62.31,95.245,94.85,62.33,95.32000000000001,94.95
60,62.163333333333334,95.005,94.6,62.153333333333336,95.06,94.73
65,61.92666666666666,94.70166666666667,94.39999999999999,61.938333333333325,94.745,94.55
70,61.61666666666667,94.19666666666666,94.28,61.660000000000004,94.295,94.34
75,61.785000000000004,94.325,93.91000000000001,61.785000000000004,94.35833333333333,94.02000000000001
80,61.51,93.76666666666667,93.65,61.55500000000001,93.81166666666667,93.56
85,61.550000000000004,93.66833333333334,93.4,61.595,93.74166666666667,93.49
90,61.605,93.69833333333332,93.5,61.61833333333333,93.73,93.61
95,61.614999999999995,93.67666666666666,93.26,61.650000000000006,93.75333333333333,93.28
100,61.46666666666667,93.22500000000001,92.74,61.526666666666664,93.36666666666666,92.89
105,61.608333333333334,93.37833333333333,93.31,61.67,93.49666666666666,93.39
110,61.60666666666666,93.375,93.16,61.650000000000006,93.47833333333332,93.36
115,61.605,93.325,93.02,61.67666666666667,93.40166666666667,93.23
120,61.75166666666667,93.455,93.22,61.79666666666667,93.51666666666667,93.23
125,61.86666666666667,93.46166666666666,93.22,61.89333333333333,93.52333333333334,93.28999999999999
130,61.99166666666667,93.65166666666667,93.23,62.046666666666674,93.7,93.32000000000001
135,61.809999999999995,93.35,92.81,61.870000000000005,93.41666666666667,92.86999999999999
140,61.916666666666664,93.48333333333333,93.24,61.96333333333334,93.57166666666666,93.37
145,62.05166666666667,93.60666666666667,93.23,62.06666666666667,93.67166666666667,93.22
150,61.96666666666667,93.365,93.02,61.980000000000004,93.415,93.16
155,62.025,93.50833333333334,93.15,62.098333333333336,93.59833333333333,93.23
160,62.095,93.59166666666667,93.43,62.10666666666667,93.595,93.52000000000001
165,62.12333333333333,93.52166666666668,93.17999999999999,62.185,93.61666666666667,93.28
170,62.16666666666667,93.61666666666667,93.21000000000001,62.22666666666667,93.67,93.26
175,62.10166666666667,93.53833333333334,93.22,62.185,93.60333333333334,93.34
