,number_pca_components_class
0,157
1,128
2,149
3,154
4,164
5,184
6,204
7,190
8,159
9,160
10,200
11,180
12,143
13,151
14,167
15,186
16,206
17,202
18,174
19,182
20,152
21,174
22,146
23,109
24,189
25,167
26,168
27,183
28,163
29,178
30,179
31,161
32,186
33,163
34,143
35,138
36,151
37,161
38,168
39,159
40,198
41,175
42,188
43,174
44,123
45,121
46,200
47,185
48,178
49,162
50,128
51,153
52,150
53,163
54,166
55,156
56,152
57,141
58,155
59,228
60,163
61,178
62,199
63,211
64,242
65,198
66,185
67,233
68,173
69,191
70,144
71,190
72,230
73,231
74,176
75,208
76,240
77,177
78,175
79,255
80,239
81,137
82,158
83,206
84,187
85,195
86,184
87,176
88,243
89,218
90,186
91,175
92,209
93,161
94,153
95,215
96,192
97,193
98,203
99,222
100,213
101,178
102,245
103,140
104,181
105,168
106,193
107,158
108,193
109,212
110,176
111,154
112,176
113,225
114,187
115,150
116,156
117,195
118,170
119,202
120,199
121,174
122,222
123,180
124,145
125,214
126,154
127,222
128,174
129,211
130,207
131,218
132,211
133,118
134,201
135,242
136,182
137,206
138,196
139,212
140,197
141,204
142,226
143,154
144,210
145,143
146,186
147,212
148,183
149,238
150,204
151,204
152,188
153,152
154,171
155,192
156,207
157,199
158,227
159,220
160,213
161,213
162,175
163,194
164,175
165,159
166,131
167,185
168,253
169,178
170,179
171,196
172,207
173,184
174,198
175,229
176,165
177,144
178,139
179,179
180,205
181,162
182,151
183,143
184,153
185,192
186,134
187,137
188,184
189,167
190,161
191,117
192,112
193,138
194,150
195,184
196,181
197,187
198,155
199,172
