,number_pca_components_class
0,26
1,33
2,37
3,36
4,33
5,39
6,46
7,43
8,35
9,40
10,41
11,40
12,35
13,24
14,39
15,40
16,46
17,44
18,38
19,39
20,35
21,37
22,34
23,25
24,42
25,42
26,44
27,45
28,39
29,41
30,40
31,39
32,42
33,44
34,39
35,40
36,35
37,39
38,38
39,38
40,41
41,44
42,40
43,40
44,33
45,33
46,39
47,41
48,45
49,39
50,42
51,41
52,37
53,45
54,41
55,39
56,39
57,40
58,37
59,47
60,36
61,44
62,41
63,47
64,47
65,41
66,45
67,50
68,42
69,45
70,38
71,45
72,47
73,45
74,44
75,42
76,51
77,42
78,43
79,52
80,48
81,37
82,38
83,40
84,43
85,47
86,44
87,43
88,46
89,49
90,38
91,42
92,46
93,35
94,32
95,43
96,41
97,43
98,45
99,45
100,42
101,43
102,51
103,39
104,40
105,38
106,45
107,36
108,40
109,42
110,42
111,31
112,39
113,46
114,40
115,34
116,41
117,44
118,40
119,42
120,40
121,37
122,44
123,40
124,36
125,43
126,40
127,45
128,37
129,47
130,47
131,45
132,44
133,33
134,46
135,46
136,38
137,41
138,41
139,44
140,39
141,46
142,45
143,36
144,44
145,33
146,36
147,43
148,35
149,50
150,45
151,43
152,40
153,33
154,37
155,45
156,43
157,40
158,49
159,46
160,48
161,44
162,40
163,40
164,38
165,40
166,30
167,42
168,50
169,43
170,41
171,46
172,45
173,38
174,43
175,49
176,38
177,36
178,35
179,41
180,40
181,37
182,36
183,41
184,30
185,44
186,32
187,33
188,44
189,37
190,39
191,34
192,34
193,37
194,37
195,43
196,41
197,40
198,37
199,39
