,number_pca_components_class
0,23
1,27
2,35
3,38
4,35
5,42
6,45
7,41
8,36
9,39
10,43
11,43
12,33
13,19
14,31
15,44
16,46
17,45
18,35
19,38
20,35
21,40
22,34
23,14
24,44
25,42
26,43
27,44
28,41
29,43
30,42
31,39
32,45
33,41
34,38
35,39
36,34
37,37
38,36
39,37
40,44
41,44
42,43
43,39
44,30
45,24
46,39
47,44
48,45
49,43
50,38
51,41
52,36
53,46
54,42
55,41
56,39
57,38
58,37
59,50
60,40
61,42
62,48
63,50
64,52
65,43
66,48
67,53
68,41
69,48
70,33
71,46
72,51
73,50
74,42
75,49
76,53
77,46
78,41
79,54
80,52
81,37
82,38
83,42
84,45
85,48
86,47
87,48
88,53
89,50
90,34
91,40
92,50
93,37
94,31
95,50
96,44
97,49
98,47
99,52
100,48
101,43
102,55
103,35
104,41
105,42
106,48
107,36
108,41
109,47
110,49
111,31
112,40
113,50
114,43
115,29
116,40
117,48
118,40
119,44
120,45
121,40
122,48
123,43
124,34
125,48
126,38
127,52
128,41
129,46
130,50
131,50
132,47
133,33
134,47
135,51
136,43
137,48
138,43
139,50
140,46
141,50
142,50
143,37
144,48
145,34
146,38
147,50
148,36
149,53
150,49
151,48
152,41
153,30
154,38
155,51
156,49
157,46
158,53
159,50
160,52
161,47
162,42
163,43
164,41
165,43
166,28
167,41
168,53
169,42
170,45
171,49
172,51
173,44
174,46
175,51
176,38
177,34
178,33
179,41
180,44
181,37
182,33
183,36
184,24
185,44
186,19
187,22
188,40
189,33
190,37
191,24
192,21
193,32
194,38
195,44
196,34
197,44
198,37
199,37
