epoch,Train_accuracy,Train_accuracy_org,Test_accuracy
41,61.18599999999999,74.384,66.88
42,62.895999999999994,75.12,66.59
43,65.298,76.21,66.36
44,67.182,76.064,65.25999999999999
45,68.884,76.476,65.82000000000001
46,69.618,74.786,63.88
47,70.53,76.31,64.34
48,71.518,74.336,62.36000000000001
49,71.904,75.19200000000001,62.99
50,72.576,77.29,63.949999999999996
51,73.024,76.632,62.96000000000001
52,73.24000000000001,76.236,63.24999999999999
53,73.05,76.44800000000001,62.51
54,74.014,75.182,61.27
55,73.782,76.20400000000001,62.470000000000006
56,74.25,75.928,61.519999999999996
57,74.302,75.976,61.28
58,74.91799999999999,76.444,61.45
59,74.966,75.934,61.24000000000001
60,75.358,77.932,62.19
61,75.682,75.146,61.0
62,75.16000000000001,75.154,60.97
63,75.628,76.454,61.3
64,76.23400000000001,76.294,60.96
65,76.39200000000001,76.158,61.31999999999999
66,75.432,76.058,60.38
67,76.614,75.244,60.56
68,76.51599999999999,77.072,61.63999999999999
69,76.756,71.718,59.21999999999999
70,76.62,77.29,60.5
71,77.496,69.066,56.38999999999999
72,76.2,77.94200000000001,61.85000000000001
73,76.566,78.038,60.92999999999999
74,76.726,77.964,60.91
75,77.696,76.75800000000001,60.28
76,76.298,75.578,59.96
77,78.11200000000001,76.75999999999999,60.660000000000004
78,77.264,78.03,61.419999999999995
79,77.864,73.636,58.96
80,77.618,74.622,59.19
81,77.334,76.31599999999999,60.06
82,72.684,80.00399999999999,62.61
83,76.90599999999999,77.704,60.96
84,76.178,79.01599999999999,62.86000000000001
85,75.64,77.23400000000001,60.88
86,76.36,77.988,60.95
87,75.478,76.42,60.89
88,76.31400000000001,69.618,56.8
89,71.284,78.292,61.44
90,71.466,76.248,60.88
91,75.35,76.09,60.3
92,72.722,76.73400000000001,60.150000000000006
93,72.184,51.70400000000001,46.42
94,70.696,76.066,60.089999999999996
95,70.978,63.956,54.75
96,69.476,77.586,62.0
97,71.272,71.828,59.440000000000005
98,70.48,76.898,61.58
99,72.674,55.83,48.55
100,61.378,68.974,57.99999999999999
