,pca_variance_class
0,0.06615511978235025
1,0.05312253840611448
2,0.04533256524847295
3,0.06501386952361991
4,0.049434559963050226
5,0.04958707090077611
6,0.055434708690909586
7,0.0974107723540581
8,0.02455971242917983
9,0.05210477355478825
