,acc_class
0,0.402
1,0.234
2,0.384
3,0.196
4,0.146
5,0.15
6,0.084
7,0.014
8,0.066
9,0.198
10,0.076
11,0.088
12,0.426
13,0.388
14,0.288
15,0.05
16,0.014
17,0.082
18,0.222
19,0.182
20,0.232
21,0.368
22,0.41
23,0.518
24,0.06
25,0.146
26,0.14
27,0.032
28,0.2
29,0.062
30,0.088
31,0.358
32,0.126
33,0.042
34,0.296
35,0.142
36,0.158
37,0.184
38,0.238
39,0.144
40,0.04
41,0.176
42,0.096
43,0.182
44,0.344
45,0.274
46,0.046
47,0.168
48,0.022
49,0.176
50,0.382
51,0.066
52,0.324
53,0.154
54,0.052
55,0.248
56,0.164
57,0.252
58,0.312
59,0.04
60,0.268
61,0.124
62,0.042
63,0.1
64,0.036
65,0.106
66,0.314
67,0.114
68,0.266
69,0.088
70,0.088
71,0.224
72,0.056
73,0.022
74,0.278
75,0.076
76,0.048
77,0.104
78,0.254
79,0.04
80,0.056
81,0.376
82,0.286
83,0.134
84,0.212
85,0.188
86,0.092
87,0.214
88,0.026
89,0.154
90,0.242
91,0.1
92,0.088
93,0.372
94,0.1
95,0.066
96,0.2
97,0.2
98,0.22
99,0.058
100,0.082
101,0.148
102,0.046
103,0.472
104,0.24
105,0.272
106,0.108
107,0.154
108,0.104
109,0.058
110,0.2
111,0.194
112,0.238
113,0.082
114,0.17
115,0.372
116,0.13
117,0.054
118,0.256
119,0.102
120,0.04
121,0.186
122,0.002
123,0.044
124,0.46
125,0.028
126,0.232
127,0.086
128,0.368
129,0.116
130,0.072
131,0.012
132,0.082
133,0.404
134,0.168
135,0.026
136,0.064
137,0.038
138,0.086
139,0.064
140,0.128
141,0.02
142,0.054
143,0.346
144,0.026
145,0.422
146,0.192
147,0.042
148,0.222
149,0.028
150,0.186
151,0.144
152,0.222
153,0.152
154,0.178
155,0.188
156,0.096
157,0.14
158,0.142
159,0.004
160,0.08
161,0.042
162,0.274
163,0.084
164,0.09
165,0.392
166,0.196
167,0.27
168,0.104
169,0.2
170,0.238
171,0.134
172,0.154
173,0.266
174,0.078
175,0.022
176,0.374
177,0.268
178,0.386
179,0.064
180,0.072
181,0.116
182,0.262
183,0.4
184,0.218
185,0.028
186,0.226
187,0.358
188,0.204
189,0.392
190,0.256
191,0.482
192,0.338
193,0.38
194,0.188
195,0.206
196,0.336
197,0.212
198,0.188
199,0.202
