,epoch,average_angle_pc_weight
0,0,89.58615188598633
1,1,88.55036849975586
2,2,86.59923782348633
3,4,84.31759414672851
4,6,83.08012619018555
5,8,82.51233139038087
6,10,82.26128234863282
7,12,82.2802116394043
8,14,82.37242279052734
9,16,82.50756607055663
10,18,82.72061920166016
11,20,82.93415756225586
12,25,83.52359466552734
13,30,84.10479888916015
14,35,84.64458312988282
15,40,85.04822845458985
16,45,85.31392211914063
17,50,85.6994026184082
18,55,86.0081787109375
19,60,86.27876663208008
20,65,86.70793304443359
21,70,87.10348968505859
22,75,87.52253646850586
23,80,86.98892593383789
24,85,86.7595588684082
25,90,86.46906127929688
26,95,86.16475067138671
27,100,85.91491394042968
28,105,86.03823623657226
29,110,86.05190811157226
30,115,86.03197708129883
31,120,85.92311477661133
32,125,85.7397705078125
33,130,85.76857147216796
34,135,85.57670364379882
35,140,85.5830192565918
36,145,85.44756393432617
37,150,85.40610961914062
38,155,85.05152130126953
39,160,85.04471359252929
40,165,84.7763298034668
41,170,84.54682998657226
42,175,84.40857391357422
43,180,84.49850311279297
44,185,84.42922897338867
45,190,84.2986846923828
46,195,84.46582489013672
47,200,84.18696212768555
48,205,84.22752838134765
49,210,83.92972106933594
50,215,83.84249801635742
51,220,83.60636520385742
52,225,83.5471809387207
53,230,83.67052536010742
54,235,83.36267013549805
55,240,83.09106979370117
56,245,83.10985717773437
57,250,83.13881988525391
58,255,83.25821151733399
59,260,82.92201309204101
60,265,82.87651901245117
61,270,83.0544189453125
62,275,83.0524658203125
63,280,82.8786018371582
64,285,82.70737838745117
65,290,82.70557861328125
66,295,82.63578720092774
67,300,82.73281936645508
68,305,82.70054168701172
69,310,82.77998504638671
70,315,82.52363967895508
71,320,82.23852920532227
