,pca_variance_class
0,0.8765260806708617
1,0.3549605573038288
2,0.719548346577722
3,0.6338852963452231
4,0.63649537701564
5,0.8445360626182368
6,0.756313467691595
7,0.7882443317566373
8,0.4089875957130943
9,0.4317052771749733
