,pca_variance_class
0,0.9832877630577035
1,0.9834550741329792
2,0.979880731720707
3,0.9794428622010694
4,0.9820345473365303
5,0.9823742003772186
6,0.9814999426779428
7,0.9813583882382145
8,0.9818985834069575
9,0.9835095390691463
