,number_pca_components_class
0,5
1,5
2,6
3,6
4,5
5,6
6,6
7,6
8,6
9,5
10,6
11,5
12,5
13,5
14,5
15,5
16,5
17,5
18,5
19,6
20,5
21,5
22,5
23,4
24,6
25,6
26,6
27,6
28,6
29,6
30,6
31,6
32,6
33,6
34,6
35,5
36,5
37,6
38,5
39,6
40,5
41,5
42,6
43,5
44,6
45,4
46,6
47,6
48,6
49,6
50,6
51,6
52,6
53,5
54,6
55,5
56,6
57,5
58,6
59,5
60,6
61,6
62,6
63,6
64,5
65,5
66,5
67,6
68,5
69,5
70,5
71,5
72,5
73,6
74,6
75,5
76,5
77,6
78,5
79,6
80,6
81,5
82,6
83,5
84,4
85,6
86,5
87,5
88,5
89,6
90,6
91,5
92,6
93,6
94,4
95,5
96,4
97,5
98,6
99,5
100,6
101,5
102,5
103,5
104,6
105,6
106,6
107,5
108,5
109,6
110,6
111,5
112,6
113,5
114,5
115,5
116,4
117,5
118,5
119,5
120,6
121,4
122,6
123,6
124,4
125,6
126,5
127,6
128,5
129,5
130,6
131,6
132,5
133,4
134,6
135,6
136,5
137,5
138,6
139,5
140,5
141,5
142,6
143,5
144,6
145,5
146,5
147,5
148,5
149,6
150,6
151,6
152,5
153,5
154,4
155,6
156,6
157,5
158,6
159,6
160,6
161,6
162,4
163,5
164,5
165,4
166,4
167,5
168,6
169,6
170,4
171,5
172,6
173,5
174,5
175,5
176,5
177,5
178,5
179,5
180,6
181,5
182,5
183,5
184,5
185,5
186,4
187,5
188,5
189,5
190,5
191,5
192,4
193,6
194,4
195,5
196,5
197,4
198,4
199,5
