,pca_variance_class
0,0.9986534399300481
1,0.9979808546662363
2,0.9987490977854802
3,0.998844440532871
4,0.998778450034651
5,0.9985459299205283
6,0.9988243112179418
7,0.99861812901918
8,0.9987851386831016
9,0.9986988889107605
