,epoch,Train_accuracy,Test_accuracy
0,1,30.537999999999997,57.269999999999996
1,2,39.879999999999995,60.35
2,3,44.738,59.06
3,4,49.181999999999995,55.67999999999999
4,5,54.342,51.01
5,6,59.38,47.760000000000005
6,7,65.302,45.12
7,8,69.728,41.660000000000004
8,9,74.504,43.19
9,10,78.474,43.18
10,11,82.41000000000001,44.22
11,12,85.33800000000001,44.43
12,13,87.732,45.45
13,14,89.708,44.65
14,15,91.35600000000001,46.410000000000004
15,16,92.566,43.76
16,17,93.632,44.99
17,18,94.314,46.56
18,19,95.226,46.25
19,20,95.732,47.199999999999996
20,21,96.43599999999999,46.43
21,22,96.958,46.410000000000004
22,23,97.26,48.35
23,24,97.626,48.26
24,25,97.682,47.31
25,26,97.714,47.56
26,27,98.014,49.519999999999996
27,28,98.488,50.39
28,29,98.642,51.160000000000004
29,30,98.908,49.36
30,31,99.05199999999999,50.78
31,32,99.266,50.44
32,33,99.354,50.43
33,34,99.524,51.38
34,35,99.768,50.339999999999996
35,36,99.868,50.0
36,37,99.95,51.24999999999999
37,38,99.97399999999999,51.57000000000001
38,39,99.99,51.66
39,40,99.996,51.959999999999994
40,41,99.998,52.07000000000001
41,42,100.0,52.15
