,number_pca_components_class
0,9
1,12
2,12
3,12
4,12
5,10
6,13
7,18
8,12
9,6
10,7
11,18
12,7
13,16
14,17
15,13
16,17
17,13
18,15
19,12
20,13
21,11
22,17
23,12
24,13
25,12
26,14
27,9
28,8
29,13
30,5
31,16
32,13
33,7
34,7
35,15
36,11
37,10
38,17
39,13
40,14
41,13
42,15
43,12
44,8
45,9
46,14
47,18
48,17
49,13
50,8
51,9
52,14
53,11
54,6
55,10
56,9
57,8
58,14
59,13
60,10
61,9
62,13
63,20
64,14
65,15
66,11
67,15
68,10
69,14
70,13
71,14
72,23
73,10
74,8
75,11
76,14
77,7
78,14
79,17
80,15
81,11
82,5
83,14
84,9
85,21
86,6
87,12
88,17
89,16
90,12
91,15
92,17
93,9
94,14
95,14
96,15
97,12
98,13
99,14
100,7
101,12
102,18
103,12
104,13
105,11
106,17
107,15
108,13
109,13
110,14
111,12
112,6
113,11
114,17
115,11
116,8
117,9
118,15
119,9
120,6
121,11
122,17
123,14
124,9
125,6
126,10
127,12
128,9
129,7
130,16
131,14
132,12
133,9
134,19
135,12
136,8
137,14
138,10
139,15
140,16
141,17
142,15
143,9
144,14
145,12
146,7
147,5
148,13
149,16
150,12
151,15
152,6
153,13
154,6
155,12
156,12
157,13
158,15
159,11
160,9
161,13
162,11
163,11
164,12
165,10
166,6
167,16
168,15
169,9
170,8
171,14
172,16
173,12
174,13
175,13
176,10
177,10
178,8
179,10
180,8
181,11
182,11
183,11
184,11
185,11
186,14
187,14
188,10
189,12
190,7
191,12
192,7
193,9
194,10
195,13
196,17
197,15
198,8
199,10
