,epoch,Train_accuracy_org
0,1,9.950000000000001
1,2,9.932
2,3,9.950000000000001
3,4,9.974
4,5,9.904
5,6,9.766
6,7,9.472
7,8,9.26
8,9,9.058
9,10,8.984
10,11,8.921999999999999
11,12,8.98
12,13,9.004
13,14,9.056000000000001
14,15,9.186
15,16,9.152000000000001
16,17,9.016
17,18,9.092
18,19,9.049999999999999
19,20,9.068
20,21,9.148
21,22,9.214
22,23,9.316
23,24,9.41
24,25,9.762
25,26,9.986
26,27,10.044
27,28,10.059999999999999
28,29,10.154
29,30,10.248
30,31,10.386
31,32,10.318
32,33,10.25
33,34,10.222000000000001
34,35,10.094
35,36,10.252
36,37,10.278
37,38,10.148
38,39,9.998
39,40,9.862
40,41,9.856
41,42,9.916
42,43,9.87
43,44,9.762
44,45,9.776
45,46,9.876
46,47,9.882
47,48,9.824
48,49,9.882
49,50,9.908
50,51,9.89
51,52,9.828000000000001
52,53,9.841999999999999
53,54,9.962
54,55,9.994
55,56,9.924
56,57,10.158000000000001
57,58,10.086
58,59,10.222000000000001
59,60,9.976
60,61,9.736
61,62,10.459999999999999
62,63,10.11
63,64,10.354
64,65,10.036000000000001
65,66,10.290000000000001
66,67,10.14
67,68,10.001999999999999
68,69,10.186
69,70,9.612
70,71,9.764000000000001
71,72,10.372
72,73,9.744
73,74,9.932
74,75,10.213999999999999
75,76,9.71
76,77,10.098
77,78,10.001999999999999
78,79,10.138
79,80,9.972
80,81,9.56
81,82,9.998
82,83,9.94
83,84,10.213999999999999
84,85,10.152
85,86,10.41
86,87,10.306
87,88,10.118
88,89,10.22
89,90,10.08
90,91,10.36
91,92,9.964
92,93,10.442
93,94,10.104000000000001
94,95,9.959999999999999
95,96,10.478
96,97,9.986
97,98,9.974
98,99,9.922
99,100,10.148
100,101,9.902
101,102,10.122
102,103,10.128
103,104,9.984
104,105,10.212
105,106,9.924
106,107,10.241999999999999
107,108,10.156
108,109,10.322000000000001
109,110,9.932
110,111,10.194
111,112,10.062
112,113,10.27
113,114,10.145999999999999
114,115,10.166
115,116,10.216
116,117,10.384
117,118,10.112
118,119,10.106
119,120,10.23
120,121,10.108
121,122,10.122
122,123,10.078
123,124,10.058
124,125,9.99
125,126,10.232
126,127,10.138
127,128,10.254000000000001
128,129,10.4
129,130,10.008000000000001
130,131,10.234
131,132,10.13
132,133,10.298
133,134,10.59
134,135,10.174
135,136,10.296
136,137,10.174
137,138,10.280000000000001
138,139,10.236
139,140,10.314
140,141,10.098
141,142,10.13
142,143,10.204
143,144,10.252
144,145,10.564
145,146,10.098
146,147,9.944
147,148,10.054
148,149,10.144
149,150,10.118
150,151,10.156
151,152,10.236
152,153,10.264
153,154,10.290000000000001
154,155,10.156
155,156,10.196
156,157,10.314
157,158,10.25
158,159,10.194
159,160,10.144
160,161,10.218
161,162,10.232
162,163,10.18
163,164,10.458
164,165,10.294
165,166,10.13
166,167,10.204
167,168,10.164
168,169,10.198
169,170,10.18
170,171,10.367999999999999
171,172,10.14
172,173,10.412
173,174,10.33
174,175,10.212
175,176,10.106
176,177,10.238
177,178,10.204
178,179,10.166
179,180,10.118
180,181,10.262
181,182,10.177999999999999
182,183,10.188
183,184,10.314
184,185,10.142
185,186,10.16
186,187,10.134
187,188,10.096
188,189,10.145999999999999
189,190,10.113999999999999
190,191,10.192
191,192,10.18
192,193,10.162
193,194,10.234
194,195,10.213999999999999
195,196,10.134
196,197,10.264
197,198,10.224
198,199,10.17
199,200,10.181999999999999
200,201,10.082
201,202,10.116
202,203,10.104000000000001
203,204,10.241999999999999
204,205,10.116
205,206,10.08
206,207,10.08
207,208,10.08
208,209,10.116
209,210,10.074
210,211,10.102
211,212,10.145999999999999
212,213,10.106
213,214,10.102
214,215,10.098
215,216,10.126
216,217,10.096
217,218,10.088
218,219,10.086
219,220,10.078
220,221,10.082
221,222,10.074
222,223,10.088
223,224,10.068000000000001
224,225,10.088
