epoch,Train_acc_withbias,Train_acc_org_withbias,Test_acc_withbias,Train_acc_zerobias,Train_acc_org_zerobias,Test_acc_zerobias
0,11.347999999999999,12.024,12.2,11.78,13.117999999999999,13.370000000000001
1,27.266000000000002,37.512,37.54,34.452,49.174,48.83
2,29.576,39.608,39.01,37.926,52.7,51.129999999999995
4,30.233999999999998,36.866,34.98,40.676,50.684,46.2
6,36.168,40.73,37.16,42.068,47.760000000000005,42.43
8,36.266,39.584,35.94,45.654,49.434,42.85
10,40.738,41.236,36.49,50.188,50.358000000000004,42.68
12,40.944,38.094,32.39,47.68,44.068000000000005,36.03
14,43.852000000000004,40.512,34.33,52.32599999999999,47.58,39.0
16,49.878,43.34,35.55,58.804,50.492000000000004,38.53
18,49.888,41.474,33.92,59.608000000000004,48.306,37.08
20,54.294,44.226,35.33,63.676,50.432,39.589999999999996
25,55.63399999999999,43.322,33.35,64.82,49.071999999999996,36.199999999999996
30,65.866,48.69,37.69,74.116,53.534000000000006,39.01
35,80.67,56.001999999999995,41.099999999999994,89.346,60.331999999999994,44.28
