,acc_class
0,0.3209
1,0.2836
2,0.1358
3,0.0931
4,0.191
5,0.0713
6,0.0801
7,0.0139
8,0.0757
9,0.0494
10,0.0316
11,0.0592
12,0.2347
13,0.2613
14,0.168
15,0.0301
16,0.0213
17,0.0549
18,0.1128
19,0.0309
20,0.1096
21,0.2428
22,0.2098
23,0.4093
24,0.0611
25,0.0955
26,0.1255
27,0.0518
28,0.1488
29,0.1066
30,0.0669
31,0.16
32,0.0469
33,0.0679
34,0.1537
35,0.1363
36,0.198
37,0.1122
38,0.0899
39,0.0918
40,0.0163
41,0.0741
42,0.1109
43,0.0741
44,0.2635
45,0.1537
46,0.0367
47,0.168
48,0.049
49,0.132
50,0.221
51,0.0609
52,0.0642
53,0.17
54,0.0414
55,0.2347
56,0.0367
57,0.185
58,0.2288
59,0.0454
60,0.1366
61,0.0591
62,0.0692
63,0.1388
64,0.0076
65,0.056
66,0.1345
67,0.099
68,0.1225
69,0.0848
70,0.1414
71,0.122
72,0.0398
73,0.0195
74,0.1126
75,0.0848
76,0.0093
77,0.0958
78,0.2275
79,0.0236
80,0.0405
81,0.2963
82,0.2144
83,0.0861
84,0.1034
85,0.144
86,0.0835
87,0.1343
88,0.0107
89,0.1618
90,0.1302
91,0.1265
92,0.1426
93,0.2589
94,0.1266
95,0.0235
96,0.0689
97,0.0747
98,0.1238
99,0.0208
100,0.0444
101,0.0596
102,0.0314
103,0.3465
104,0.1917
105,0.2407
106,0.0667
107,0.142
108,0.089
109,0.0472
110,0.1677
111,0.1426
112,0.1575
113,0.0515
114,0.1924
115,0.1505
116,0.1297
117,0.1352
118,0.1863
119,0.0668
120,0.0752
121,0.1394
122,0.0395
123,0.0455
124,0.2444
125,0.0127
126,0.2072
127,0.0664
128,0.2246
129,0.069
130,0.0416
131,0.0135
132,0.07
133,0.1892
134,0.1566
135,0.0217
136,0.0569
137,0.0558
138,0.0702
139,0.0384
140,0.0437
141,0.0634
142,0.0041
143,0.196
144,0.024
145,0.4069
146,0.2465
147,0.0536
148,0.1104
149,0.0177
150,0.1399
151,0.1423
152,0.1035
153,0.1126
154,0.2301
155,0.1233
156,0.0842
157,0.0543
158,0.0867
159,0.0388
160,0.0196
161,0.0429
162,0.1467
163,0.0827
164,0.142
165,0.2772
166,0.225
167,0.1071
168,0.0685
169,0.159
170,0.1087
171,0.0314
172,0.1039
173,0.2262
174,0.0392
175,0.0232
176,0.2077
177,0.2174
178,0.1846
179,0.1014
180,0.0552
181,0.1349
182,0.0996
183,0.2811
184,0.1524
185,0.0619
186,0.2451
187,0.1646
188,0.1633
189,0.2222
190,0.1158
191,0.2759
192,0.1942
193,0.2677
194,0.2191
195,0.1288
196,0.1341
197,0.1064
198,0.0984
199,0.0916
