Epoch,Correct,Total,Accuracy
10,53632,60000,0.8939
11,54387,60000,0.9064
12,54814,60000,0.9136
13,55156,60000,0.9193
14,54482,60000,0.908
15,54812,60000,0.9135
16,55478,60000,0.9246
17,55170,60000,0.9195
18,55345,60000,0.9224
19,55260,60000,0.921
20,55400,60000,0.9233
21,54582,60000,0.9097
22,55674,60000,0.9279
23,55188,60000,0.9198
24,55268,60000,0.9211
25,55060,60000,0.9177
26,55469,60000,0.9245
27,55466,60000,0.9244
28,55429,60000,0.9238
29,54795,60000,0.9133
30,55761,60000,0.9294
31,55486,60000,0.9248
32,55269,60000,0.9212
33,55467,60000,0.9244
34,55259,60000,0.921
35,52955,60000,0.8826
36,54583,60000,0.9097
37,55498,60000,0.925
38,54836,60000,0.9139
39,54839,60000,0.914
40,55105,60000,0.9184
41,55082,60000,0.918
42,54846,60000,0.9141
43,55167,60000,0.9194
44,55613,60000,0.9269
45,55557,60000,0.926
46,55076,60000,0.9179
47,55276,60000,0.9213
48,55358,60000,0.9226
49,54318,60000,0.9053
50,55208,60000,0.9201
51,52799,60000,0.88
52,54123,60000,0.9021
53,54530,60000,0.9088
54,54976,60000,0.9163
55,55145,60000,0.9191
56,53196,60000,0.8866
57,54024,60000,0.9004
58,54980,60000,0.9163
59,55209,60000,0.9202
60,54224,60000,0.9037
61,53794,60000,0.8966
62,53077,60000,0.8846
63,54190,60000,0.9032
64,54452,60000,0.9075
65,53294,60000,0.8882
66,54048,60000,0.9008
67,53459,60000,0.891
68,54336,60000,0.9056
69,48663,60000,0.8111
70,53267,60000,0.8878
71,51179,60000,0.853
72,52242,60000,0.8707
73,52844,60000,0.8807
74,49818,60000,0.8303
75,48339,60000,0.8056
76,44492,60000,0.7415
77,51477,60000,0.8579
78,51124,60000,0.8521
79,52272,60000,0.8712
80,52144,60000,0.8691
81,49589,60000,0.8265
82,53386,60000,0.8898
83,52861,60000,0.881
84,49147,60000,0.8191
85,52737,60000,0.879
86,47279,60000,0.788
87,29917,60000,0.4986
88,52173,60000,0.8696
89,52733,60000,0.8789
90,47801,60000,0.7967
91,49301,60000,0.8217
92,45674,60000,0.7612
93,40680,60000,0.678
94,48972,60000,0.8162
95,47887,60000,0.7981
96,41591,60000,0.6932
97,40278,60000,0.6713
98,40025,60000,0.6671
99,40048,60000,0.6675
