,acc_class
0,0.4679
1,0.472
2,0.4173
3,0.3583
4,0.5236
5,0.4481
6,0.4312
7,0.4801
8,0.5256
9,0.4753
10,0.4862
11,0.4536
12,0.574
13,0.4383
14,0.3965
15,0.4096
16,0.4275
17,0.5235
18,0.4774
19,0.4722
20,0.3964
21,0.5583
22,0.4412
23,0.4726
24,0.5418
25,0.5088
26,0.502
27,0.4622
28,0.5165
29,0.4884
30,0.5236
31,0.524
32,0.5796
33,0.417
34,0.4728
35,0.3333
36,0.4455
37,0.381
38,0.4857
39,0.3733
40,0.4694
41,0.5019
42,0.4563
43,0.4522
44,0.5269
45,0.4554
46,0.3299
47,0.4938
48,0.3857
49,0.396
50,0.3448
51,0.3529
52,0.441
53,0.4486
54,0.426
55,0.5204
56,0.3367
57,0.3854
58,0.4852
59,0.5879
60,0.6108
61,0.5689
62,0.5112
63,0.5475
64,0.5276
65,0.61
66,0.4317
67,0.5596
68,0.6225
69,0.5089
70,0.4263
71,0.4756
72,0.4751
73,0.6004
74,0.563
75,0.6162
76,0.5436
77,0.5364
78,0.4713
79,0.5265
80,0.556
81,0.4897
82,0.5571
83,0.5049
84,0.4533
85,0.49
86,0.4699
87,0.4814
88,0.5579
89,0.6037
90,0.5069
91,0.4759
92,0.4799
93,0.5411
94,0.4191
95,0.5278
96,0.3862
97,0.6707
98,0.6057
99,0.5729
100,0.5685
101,0.5308
102,0.5108
103,0.5188
104,0.4605
105,0.5602
106,0.581
107,0.5984
108,0.5996
109,0.501
110,0.487
111,0.5971
112,0.5768
113,0.6069
114,0.5391
115,0.5168
116,0.4072
117,0.5885
118,0.4882
119,0.547
120,0.6013
121,0.4761
122,0.4802
123,0.5888
124,0.4297
125,0.5763
126,0.508
127,0.5332
128,0.543
129,0.4655
130,0.5208
131,0.5397
132,0.4261
133,0.3825
134,0.4779
135,0.561
136,0.5305
137,0.4382
138,0.5256
139,0.5969
140,0.4813
141,0.4891
142,0.5906
143,0.6119
144,0.5711
145,0.5364
146,0.6233
147,0.621
148,0.4604
149,0.5501
150,0.5802
151,0.4862
152,0.4941
153,0.4621
154,0.4929
155,0.5586
156,0.6181
157,0.4885
158,0.5403
159,0.5213
160,0.5529
161,0.5263
162,0.4008
163,0.5846
164,0.5247
165,0.4871
166,0.5108
167,0.5075
168,0.5343
169,0.5553
170,0.4085
171,0.5346
172,0.5118
173,0.5233
174,0.4598
175,0.4662
176,0.5907
177,0.3892
178,0.4025
179,0.4638
180,0.4928
181,0.3426
182,0.3577
183,0.3996
184,0.4228
185,0.4371
186,0.4902
187,0.4177
188,0.4449
189,0.4893
190,0.3768
191,0.4037
192,0.3883
193,0.4971
194,0.3753
195,0.4145
196,0.3787
197,0.3957
198,0.4331
199,0.3564
