,acc_class
0,0.2131
1,0.1282
2,0.1029
3,0.186
4,0.0972
5,0.0502
6,0.0359
7,0.0449
8,0.0653
9,0.0477
10,0.0204
11,0.042
12,0.0988
13,0.066
14,0.0583
15,0.0
16,0.0039
17,0.0079
18,0.0497
19,0.0455
20,0.0607
21,0.0807
22,0.0443
23,0.1328
24,0.0159
25,0.041
26,0.0232
27,0.004
28,0.008
29,0.0021
30,0.0322
31,0.0843
32,0.0
33,0.0038
34,0.073
35,0.0149
36,0.0693
37,0.0457
38,0.0174
39,0.0537
40,0.0021
41,0.0272
42,0.0297
43,0.0135
44,0.1537
45,0.1341
46,0.0231
47,0.0378
48,0.0714
49,0.0141
50,0.0347
51,0.0141
52,0.0534
53,0.0197
54,0.0081
55,0.0766
56,0.0434
57,0.0441
58,0.0343
59,0.0092
60,0.0976
61,0.0661
62,0.0044
63,0.027
64,0.0239
65,0.0372
66,0.0485
67,0.002
68,0.0319
69,0.1078
70,0.0578
71,0.0429
72,0.0101
73,0.0057
74,0.065
75,0.0667
76,0.0037
77,0.0426
78,0.0327
79,0.0019
80,0.0095
81,0.0452
82,0.1008
83,0.01
84,0.0278
85,0.0039
86,0.0077
87,0.0063
88,0.0085
89,0.0061
90,0.0738
91,0.0119
92,0.0185
93,0.0357
94,0.0566
95,0.0253
96,0.035
97,0.0898
98,0.006
99,0.0205
100,0.0059
101,0.0507
102,0.0019
103,0.063
104,0.0425
105,0.0622
106,0.0
107,0.0238
108,0.0212
109,0.0061
110,0.044
111,0.0624
112,0.044
113,0.0225
114,0.0224
115,0.1616
116,0.0371
117,0.0377
118,0.0118
119,0.0081
120,0.0366
121,0.0492
122,0.004
123,0.0664
124,0.082
125,0.0148
126,0.0443
127,0.0221
128,0.0672
129,0.0
130,0.002
131,0.0
132,0.0282
133,0.0789
134,0.0061
135,0.002
136,0.0248
137,0.0181
138,0.0242
139,0.0057
140,0.0087
141,0.0058
142,0.0232
143,0.0476
144,0.0
145,0.165
146,0.0895
147,0.0119
148,0.0671
149,0.0179
150,0.0471
151,0.0295
152,0.0078
153,0.0536
154,0.053
155,0.0019
156,0.012
157,0.0021
158,0.0021
159,0.01
160,0.0
161,0.0039
162,0.1029
163,0.0204
164,0.0636
165,0.1025
166,0.1252
167,0.0262
168,0.0
169,0.0373
170,0.0553
171,0.0131
172,0.0059
173,0.0685
174,0.008
175,0.0057
176,0.1304
177,0.0103
178,0.1151
179,0.0309
180,0.0274
181,0.0475
182,0.0962
183,0.0673
184,0.0907
185,0.0152
186,0.1612
187,0.1152
188,0.048
189,0.1147
190,0.0207
191,0.2045
192,0.1451
193,0.0936
194,0.0628
195,0.0557
196,0.0481
197,0.0407
198,0.0754
199,0.0365
