,number_pca_components_class
0,26
1,35
2,49
3,49
4,49
5,60
6,62
7,60
8,58
9,53
10,59
11,59
12,39
13,26
14,42
15,60
16,63
17,67
18,34
19,55
20,47
21,49
22,41
23,17
24,51
25,48
26,48
27,54
28,50
29,55
30,54
31,41
32,58
33,56
34,49
35,48
36,48
37,49
38,48
39,50
40,66
41,56
42,61
43,56
44,38
45,33
46,54
47,49
48,55
49,53
50,39
51,49
52,50
53,53
54,55
55,44
56,44
57,42
58,48
59,53
60,40
61,41
62,56
63,51
64,68
65,47
66,42
67,65
68,51
69,55
70,27
71,36
72,55
73,56
74,48
75,61
76,72
77,48
78,36
79,66
80,68
81,29
82,33
83,44
84,48
85,53
86,44
87,43
88,76
89,58
90,35
91,47
92,64
93,34
94,30
95,54
96,40
97,49
98,56
99,70
100,59
101,41
102,70
103,31
104,51
105,42
106,58
107,49
108,48
109,51
110,54
111,37
112,46
113,58
114,62
115,25
116,30
117,65
118,47
119,54
120,48
121,32
122,67
123,49
124,27
125,61
126,36
127,59
128,36
129,50
130,54
131,59
132,50
133,21
134,55
135,63
136,52
137,51
138,45
139,67
140,45
141,64
142,60
143,53
144,58
145,29
146,35
147,59
148,48
149,65
150,57
151,51
152,56
153,29
154,36
155,65
156,56
157,47
158,64
159,67
160,67
161,57
162,44
163,48
164,47
165,38
166,21
167,36
168,72
169,43
170,38
171,63
172,61
173,40
174,54
175,61
176,40
177,31
178,35
179,42
180,49
181,36
182,32
183,47
184,26
185,68
186,21
187,26
188,44
189,29
190,33
191,22
192,26
193,36
194,30
195,45
196,42
197,38
198,31
199,43
