,number_pca_components_class
0,51
1,31
2,35
3,27
4,48
5,33
6,53
7,43
8,37
9,35
10,57
11,33
12,25
13,57
14,54
15,51
16,57
17,81
18,66
19,47
20,27
21,35
22,31
23,45
24,32
25,39
26,43
27,37
28,31
29,40
30,42
31,35
32,38
33,41
34,29
35,31
36,45
37,35
38,52
39,38
40,67
41,55
42,37
43,38
44,38
45,30
46,60
47,41
48,28
49,38
50,28
51,27
52,29
53,36
54,35
55,38
56,29
57,31
58,36
59,44
60,20
61,32
62,34
63,36
64,53
65,24
66,39
67,62
68,33
69,53
70,26
71,46
72,71
73,47
74,38
75,43
76,50
77,28
78,48
79,69
80,64
81,28
82,32
83,41
84,32
85,51
86,28
87,32
88,49
89,69
90,52
91,41
92,32
93,33
94,30
95,37
96,42
97,28
98,58
99,49
100,37
101,39
102,65
103,41
104,44
105,27
106,34
107,42
108,29
109,47
110,37
111,22
112,31
113,53
114,49
115,38
116,18
117,46
118,45
119,29
120,29
121,26
122,57
123,26
124,36
125,39
126,31
127,38
128,28
129,40
130,48
131,43
132,50
133,18
134,56
135,53
136,33
137,50
138,46
139,47
140,50
141,47
142,58
143,28
144,56
145,30
146,24
147,33
148,63
149,50
150,36
151,44
152,53
153,36
154,25
155,48
156,35
157,40
158,51
159,59
160,71
161,41
162,23
163,42
164,38
165,28
166,20
167,31
168,81
169,36
170,25
171,38
172,56
173,36
174,53
175,68
176,24
177,37
178,26
179,37
180,31
181,32
182,46
183,42
184,43
185,50
186,44
187,40
188,44
189,59
190,43
191,29
192,32
193,40
194,33
195,46
196,56
197,41
198,38
199,43
