,number_pca_components_class
0,22
1,25
2,34
3,37
4,32
5,40
6,42
7,39
8,33
9,37
10,40
11,39
12,29
13,17
14,30
15,43
16,44
17,44
18,34
19,36
20,32
21,36
22,31
23,14
24,42
25,41
26,41
27,41
28,37
29,38
30,38
31,37
32,42
33,38
34,36
35,36
36,33
37,36
38,36
39,36
40,41
41,42
42,40
43,37
44,29
45,25
46,37
47,43
48,41
49,38
50,34
51,36
52,33
53,42
54,39
55,36
56,35
57,34
58,36
59,46
60,35
61,38
62,44
63,45
64,46
65,38
66,43
67,48
68,38
69,45
70,29
71,40
72,46
73,46
74,38
75,45
76,48
77,42
78,36
79,49
80,49
81,31
82,36
83,39
84,39
85,44
86,41
87,43
88,49
89,47
90,32
91,36
92,46
93,35
94,28
95,45
96,39
97,43
98,42
99,49
100,44
101,39
102,49
103,31
104,41
105,38
106,45
107,33
108,36
109,43
110,44
111,27
112,37
113,47
114,39
115,28
116,33
117,46
118,34
119,38
120,40
121,34
122,44
123,41
124,29
125,43
126,33
127,46
128,35
129,40
130,47
131,46
132,42
133,27
134,44
135,47
136,40
137,43
138,39
139,45
140,40
141,46
142,45
143,34
144,45
145,32
146,32
147,45
148,34
149,50
150,47
151,43
152,37
153,28
154,32
155,47
156,46
157,39
158,49
159,47
160,50
161,45
162,38
163,40
164,36
165,35
166,23
167,34
168,50
169,39
170,38
171,45
172,47
173,39
174,45
175,49
176,35
177,35
178,34
179,42
180,42
181,37
182,34
183,37
184,23
185,43
186,18
187,22
188,39
189,33
190,36
191,25
192,21
193,33
194,32
195,39
196,33
197,39
198,33
199,36
