,number_pca_components_class
0,125
1,90
2,114
3,133
4,114
5,173
6,147
7,162
8,129
9,134
10,166
11,152
12,111
13,108
14,108
15,185
16,181
17,177
18,142
19,149
20,115
21,148
22,108
23,67
24,184
25,170
26,152
27,175
28,147
29,169
30,170
31,140
32,172
33,156
34,120
35,112
36,141
37,140
38,146
39,144
40,181
41,163
42,175
43,157
44,84
45,93
46,158
47,158
48,151
49,130
50,81
51,118
52,110
53,129
54,155
55,118
56,112
57,87
58,126
59,188
60,145
61,135
62,166
63,188
64,204
65,162
66,136
67,205
68,147
69,171
70,86
71,140
72,196
73,207
74,165
75,203
76,219
77,171
78,99
79,218
80,219
81,72
82,117
83,188
84,137
85,149
86,140
87,131
88,221
89,181
90,165
91,129
92,176
93,118
94,87
95,168
96,132
97,153
98,172
99,217
100,217
101,149
102,199
103,77
104,160
105,158
106,190
107,128
108,133
109,195
110,165
111,109
112,169
113,201
114,157
115,99
116,97
117,173
118,91
119,176
120,200
121,101
122,206
123,178
124,86
125,203
126,108
127,183
128,125
129,143
130,203
131,218
132,180
133,52
134,156
135,215
136,174
137,177
138,186
139,206
140,151
141,179
142,196
143,108
144,210
145,91
146,116
147,197
148,162
149,212
150,206
151,171
152,149
153,96
154,107
155,159
156,200
157,135
158,203
159,217
160,198
161,208
162,115
163,179
164,129
165,85
166,59
167,129
168,238
169,150
170,108
171,183
172,196
173,126
174,161
175,214
176,126
177,119
178,101
179,169
180,188
181,145
182,110
183,122
184,113
185,179
186,111
187,102
188,162
189,136
190,126
191,65
192,76
193,115
194,96
195,124
196,118
197,139
198,117
199,143
