,number_pca_components_class
0,164
1,143
2,165
3,171
4,172
5,200
6,211
7,205
8,171
9,177
10,213
11,188
12,144
13,165
14,183
15,204
16,220
17,220
18,186
19,201
20,164
21,178
22,154
23,120
24,203
25,180
26,181
27,192
28,173
29,184
30,188
31,172
32,192
33,173
34,158
35,150
36,165
37,176
38,184
39,175
40,209
41,189
42,203
43,189
44,135
45,136
46,215
47,196
48,186
49,170
50,138
51,162
52,163
53,173
54,180
55,160
56,160
57,151
58,174
59,231
60,167
61,178
62,209
63,212
64,243
65,194
66,188
67,237
68,179
69,201
70,143
71,189
72,240
73,235
74,185
75,206
76,243
77,186
78,174
79,262
80,249
81,138
82,165
83,216
84,184
85,204
86,184
87,182
88,251
89,220
90,195
91,183
92,216
93,166
94,154
95,213
96,193
97,190
98,197
99,233
100,216
101,181
102,243
103,138
104,194
105,174
106,200
107,161
108,187
109,220
110,187
111,150
112,182
113,235
114,192
115,156
116,150
117,205
118,173
119,200
120,204
121,166
122,229
123,190
124,141
125,220
126,152
127,221
128,172
129,207
130,220
131,226
132,210
133,113
134,212
135,249
136,190
137,207
138,203
139,217
140,199
141,212
142,225
143,155
144,221
145,147
146,176
147,211
148,193
149,248
150,214
151,208
152,197
153,155
154,166
155,201
156,215
157,195
158,232
159,232
160,225
161,225
162,179
163,201
164,171
165,152
166,122
167,179
168,259
169,189
170,176
171,202
172,217
173,181
174,208
175,242
176,172
177,158
178,155
179,194
180,213
181,172
182,166
183,160
184,164
185,211
186,141
187,147
188,196
189,177
190,171
191,124
192,120
193,149
194,153
195,190
196,194
197,191
198,159
199,187
