,number_pca_components_class
0,7
1,8
2,9
3,10
4,9
5,10
6,12
7,12
8,10
9,10
10,11
11,10
12,9
13,7
14,9
15,12
16,12
17,12
18,9
19,10
20,9
21,10
22,8
23,6
24,12
25,11
26,11
27,12
28,11
29,10
30,11
31,12
32,11
33,10
34,10
35,10
36,9
37,10
38,11
39,10
40,12
41,12
42,11
43,10
44,8
45,7
46,10
47,13
48,11
49,10
50,11
51,10
52,9
53,12
54,10
55,9
56,9
57,10
58,10
59,11
60,8
61,9
62,11
63,10
64,11
65,10
66,10
67,13
68,9
69,12
70,7
71,9
72,12
73,11
74,11
75,11
76,12
77,10
78,9
79,13
80,13
81,8
82,8
83,10
84,9
85,12
86,10
87,10
88,12
89,13
90,8
91,11
92,11
93,9
94,7
95,10
96,10
97,11
98,11
99,12
100,12
101,8
102,12
103,8
104,12
105,9
106,11
107,9
108,9
109,10
110,11
111,7
112,8
113,12
114,10
115,8
116,7
117,12
118,9
119,9
120,10
121,8
122,13
123,11
124,7
125,11
126,9
127,11
128,8
129,10
130,12
131,11
132,10
133,6
134,11
135,11
136,12
137,10
138,10
139,11
140,10
141,12
142,10
143,9
144,12
145,8
146,8
147,11
148,9
149,12
150,12
151,11
152,10
153,7
154,8
155,12
156,12
157,9
158,13
159,13
160,13
161,12
162,10
163,10
164,9
165,8
166,6
167,8
168,13
169,10
170,9
171,11
172,12
173,7
174,12
175,13
176,9
177,9
178,8
179,11
180,12
181,9
182,9
183,10
184,7
185,12
186,6
187,7
188,10
189,8
190,9
191,7
192,7
193,11
194,7
195,10
196,9
197,8
198,7
199,10
