,number_pca_components_class
0,57
1,60
2,60
3,59
4,68
5,60
6,68
7,65
8,59
9,64
10,72
11,68
12,57
13,55
14,65
15,67
16,72
17,68
18,64
19,64
20,58
21,61
22,60
23,43
24,62
25,61
26,68
27,61
28,62
29,67
30,66
31,65
32,61
33,68
34,62
35,63
36,55
37,57
38,66
39,57
40,65
41,73
42,60
43,60
44,60
45,48
46,67
47,67
48,63
49,67
50,61
51,66
52,57
53,71
54,63
55,58
56,60
57,60
58,61
59,62
60,36
61,54
62,54
63,51
64,64
65,53
66,64
67,68
68,47
69,70
70,42
71,60
72,71
73,65
74,59
75,60
76,68
77,47
78,65
79,71
80,69
81,55
82,49
83,62
84,65
85,61
86,50
87,57
88,64
89,67
90,50
91,66
92,58
93,52
94,43
95,63
96,71
97,54
98,65
99,65
100,58
101,61
102,78
103,58
104,60
105,48
106,53
107,60
108,53
109,61
110,56
111,45
112,44
113,72
114,71
115,63
116,43
117,62
118,65
119,52
120,53
121,54
122,74
123,52
124,52
125,58
126,51
127,55
128,46
129,65
130,68
131,60
132,63
133,36
134,58
135,60
136,57
137,70
138,57
139,64
140,60
141,62
142,63
143,54
144,69
145,48
146,49
147,60
148,63
149,61
150,60
151,63
152,69
153,47
154,54
155,65
156,56
157,67
158,66
159,72
160,70
161,64
162,59
163,56
164,62
165,57
166,44
167,51
168,70
169,56
170,58
171,61
172,63
173,58
174,59
175,70
176,42
177,58
178,44
179,58
180,58
181,51
182,54
183,57
184,55
185,69
186,55
187,46
188,55
189,62
190,53
191,43
192,47
193,55
194,63
195,71
196,69
197,68
198,62
199,58
