,acc_class
0,0.2254
1,0.1239
2,0.1429
3,0.095
4,0.0367
5,0.0422
6,0.0956
7,0.0388
8,0.098
9,0.0398
10,0.0327
11,0.124
12,0.1872
13,0.134
14,0.0816
15,0.0296
16,0.0252
17,0.0118
18,0.0497
19,0.0186
20,0.1037
21,0.1673
22,0.1147
23,0.2113
24,0.0516
25,0.082
26,0.0193
27,0.0566
28,0.0362
29,0.0228
30,0.0483
31,0.1948
32,0.0181
33,0.0284
34,0.1321
35,0.0725
36,0.0752
37,0.0629
38,0.0232
39,0.0239
40,0.0228
41,0.0973
42,0.0826
43,0.0558
44,0.1712
45,0.0857
46,0.0461
47,0.0882
48,0.0265
49,0.0622
50,0.0925
51,0.0241
52,0.0616
53,0.0631
54,0.0467
55,0.0786
56,0.0289
57,0.1195
58,0.1585
59,0.0129
60,0.1463
61,0.0581
62,0.0396
63,0.0483
64,0.0221
65,0.0039
66,0.0768
67,0.016
68,0.0777
69,0.0863
70,0.0438
71,0.0532
72,0.0485
73,0.0057
74,0.0325
75,0.0146
76,0.0
77,0.1105
78,0.0694
79,0.0132
80,0.0189
81,0.1075
82,0.1218
83,0.1122
84,0.0736
85,0.0449
86,0.0251
87,0.074
88,0.0085
89,0.0649
90,0.066
91,0.0556
92,0.0534
93,0.1091
94,0.097
95,0.019
96,0.1193
97,0.0379
98,0.0676
99,0.0103
100,0.0059
101,0.0901
102,0.0117
103,0.122
104,0.1356
105,0.1111
106,0.0178
107,0.0397
108,0.0444
109,0.0612
110,0.0566
111,0.0785
112,0.0497
113,0.0318
114,0.0591
115,0.1576
116,0.1052
117,0.0595
118,0.0196
119,0.0346
120,0.0301
121,0.0417
122,0.0241
123,0.0871
124,0.1701
125,0.0316
126,0.1582
127,0.0221
128,0.096
129,0.0076
130,0.0392
131,0.002
132,0.0508
133,0.0749
134,0.0346
135,0.0118
136,0.0269
137,0.0262
138,0.0585
139,0.0076
140,0.0412
141,0.0019
142,0.0021
143,0.0992
144,0.0081
145,0.2731
146,0.0629
147,0.0436
148,0.1174
149,0.0099
150,0.082
151,0.0314
152,0.0471
153,0.1786
154,0.1731
155,0.0444
156,0.008
157,0.0379
158,0.0268
159,0.0179
160,0.0505
161,0.0058
162,0.2037
163,0.0613
164,0.1137
165,0.1385
166,0.2524
167,0.0506
168,0.0219
169,0.0642
170,0.1542
171,0.0328
172,0.0332
173,0.0892
174,0.062
175,0.0624
176,0.1573
177,0.0536
178,0.1301
179,0.0577
180,0.1076
181,0.1343
182,0.1642
183,0.1047
184,0.1109
185,0.0837
186,0.1903
187,0.1636
188,0.0397
189,0.1319
190,0.0996
191,0.2211
192,0.0974
193,0.1932
194,0.0502
195,0.0474
196,0.0865
197,0.137
198,0.1876
199,0.0579
