,number_pca_components_class
0,95
1,51
2,69
3,53
4,92
5,71
6,106
7,97
8,66
9,82
10,103
11,68
12,59
13,95
14,115
15,90
16,98
17,123
18,121
19,81
20,57
21,85
22,74
23,76
24,78
25,79
26,81
27,93
28,66
29,97
30,92
31,87
32,89
33,92
34,56
35,62
36,84
37,74
38,103
39,79
40,120
41,105
42,80
43,87
44,70
45,72
46,112
47,85
48,69
49,65
50,55
51,54
52,52
53,65
54,71
55,77
56,56
57,53
58,65
59,100
60,44
61,89
62,79
63,72
64,127
65,66
66,73
67,124
68,67
69,107
70,39
71,77
72,121
73,109
74,94
75,86
76,120
77,62
78,97
79,149
80,132
81,59
82,86
83,78
84,59
85,103
86,67
87,61
88,118
89,130
90,77
91,91
92,85
93,78
94,56
95,82
96,65
97,68
98,120
99,99
100,92
101,78
102,117
103,68
104,108
105,68
106,70
107,88
108,67
109,96
110,71
111,50
112,58
113,106
114,92
115,83
116,31
117,90
118,66
119,68
120,76
121,49
122,124
123,62
124,71
125,82
126,76
127,87
128,65
129,87
130,111
131,106
132,93
133,27
134,109
135,107
136,74
137,98
138,78
139,107
140,102
141,108
142,105
143,72
144,127
145,66
146,50
147,95
148,114
149,99
150,81
151,97
152,118
153,69
154,41
155,101
156,68
157,69
158,115
159,116
160,122
161,85
162,45
163,79
164,65
165,38
166,31
167,73
168,130
169,86
170,48
171,94
172,115
173,56
174,102
175,102
176,52
177,82
178,66
179,77
180,65
181,70
182,76
183,73
184,96
185,109
186,93
187,82
188,89
189,106
190,76
191,59
192,72
193,61
194,66
195,86
196,100
197,75
198,71
199,88
