,number_pca_components_class
0,4
1,9
2,8
3,7
4,8
5,10
6,8
7,7
8,7
9,9
10,8
11,7
12,8
13,3
14,5
15,8
16,8
17,8
18,6
19,6
20,7
21,7
22,5
23,2
24,10
25,10
26,9
27,9
28,9
29,9
30,11
31,9
32,10
33,9
34,7
35,8
36,6
37,6
38,6
39,7
40,8
41,9
42,8
43,7
44,7
45,4
46,5
47,9
48,9
49,9
50,8
51,8
52,8
53,8
54,9
55,7
56,8
57,9
58,10
59,10
60,8
61,9
62,9
63,8
64,9
65,8
66,7
67,9
68,9
69,9
70,8
71,5
72,6
73,10
74,9
75,7
76,9
77,10
78,7
79,8
80,8
81,7
82,9
83,8
84,6
85,7
86,8
87,8
88,8
89,8
90,9
91,9
92,9
93,8
94,8
95,6
96,5
97,10
98,9
99,10
100,9
101,5
102,8
103,8
104,7
105,10
106,9
107,9
108,7
109,9
110,9
111,8
112,11
113,8
114,9
115,6
116,7
117,7
118,6
119,8
120,11
121,7
122,7
123,10
124,5
125,8
126,9
127,8
128,8
129,8
130,7
131,10
132,5
133,6
134,9
135,9
136,10
137,6
138,10
139,7
140,10
141,9
142,9
143,9
144,9
145,7
146,6
147,9
148,4
149,9
150,11
151,8
152,8
153,7
154,5
155,9
156,10
157,6
158,7
159,9
160,9
161,9
162,7
163,10
164,8
165,6
166,5
167,7
168,9
169,10
170,6
171,9
172,9
173,5
174,7
175,8
176,10
177,5
178,5
179,7
180,9
181,5
182,5
183,7
184,5
185,7
186,3
187,4
188,5
189,6
190,4
191,3
192,2
193,7
194,4
195,5
196,5
197,5
198,4
199,7
