,pca_variance_class
0,0.6026257919787718
1,0.6026645526291764
2,0.6149079732908777
3,0.6988413177829882
4,0.6048566490754053
5,0.6299742289670435
6,0.6309223161606685
7,0.6471339453171139
8,0.6794148911503642
9,0.6825963725668047
