epoch,Train_acc_zerobias,Train_acc_org_zerobias,Test_acc_zerobias
0,31.78666666666667,63.873333333333335,65.14999999999999
1,43.211666666666666,92.41333333333334,92.73
2,44.555,95.74666666666667,95.89999999999999
4,45.184999999999995,97.17666666666666,97.36
6,45.39,97.70333333333333,97.76
8,45.53333333333333,97.97333333333333,97.97
10,45.656666666666666,98.11833333333333,97.96000000000001
12,45.75833333333333,98.17666666666666,97.99
14,45.82833333333333,97.99166666666666,97.89999999999999
16,45.873333333333335,97.69833333333334,97.7
18,45.95333333333333,97.45666666666666,97.45
20,45.891666666666666,97.00666666666666,97.15
25,45.806666666666665,95.85000000000001,95.94
30,45.766666666666666,95.28,95.32000000000001
35,45.276666666666664,94.035,93.94
40,45.031666666666666,93.16333333333333,93.07
45,43.82666666666667,90.59,90.88000000000001
50,44.04833333333333,91.06666666666666,91.08000000000001
55,43.45,89.42166666666667,89.3
60,42.555,87.52833333333334,87.72
65,42.596666666666664,87.51666666666667,88.25
70,42.44,87.39333333333333,88.0
75,43.196666666666665,88.24333333333333,88.56
80,43.50833333333333,88.99166666666667,89.08
85,43.695,88.57333333333334,88.92999999999999
90,43.57833333333333,88.215,88.62
95,43.33833333333333,87.51833333333333,87.81
100,43.69,87.53,87.53999999999999
105,43.22833333333334,86.42666666666666,87.03999999999999
110,43.281666666666666,86.97833333333334,87.03999999999999
115,42.75666666666667,86.09166666666667,86.0
120,42.67333333333333,85.85666666666667,85.58
125,42.94833333333333,85.32833333333333,84.99
130,42.928333333333335,84.90333333333334,84.54
135,42.70833333333333,84.48833333333333,84.02
140,43.13333333333333,84.83333333333334,84.57000000000001
145,43.346666666666664,85.26833333333333,85.16
150,43.004999999999995,84.435,84.05
155,42.895,84.50166666666667,84.49
160,42.66666666666667,83.94666666666667,84.25
165,42.986666666666665,84.47833333333334,84.69
170,42.54333333333334,83.185,83.56
175,42.575,83.40166666666666,83.11
180,42.72666666666667,83.405,82.97
185,42.964999999999996,84.08833333333334,83.78
190,43.18333333333334,84.52333333333333,84.27
195,42.605,82.98,82.75
200,42.88666666666667,83.74333333333334,83.33
205,42.83,83.74333333333334,83.66
210,42.74333333333333,83.185,82.80999999999999
215,42.901666666666664,83.39833333333333,83.28
220,43.245,83.71,83.38
225,43.346666666666664,84.01166666666666,83.83
230,43.251666666666665,83.72333333333334,83.32000000000001
235,43.51,84.175,83.55
240,43.04333333333334,83.82,83.42
245,43.34,84.14166666666667,84.09
250,43.495,83.44666666666667,83.21
255,43.598333333333336,84.14666666666668,84.32
260,43.24666666666667,83.42666666666668,83.28999999999999
265,43.66166666666666,83.72500000000001,84.02
270,43.475,83.76166666666667,83.94
275,43.538333333333334,83.86,83.91999999999999
280,44.138333333333335,84.62666666666667,84.89999999999999
285,44.135000000000005,84.015,84.56
290,43.79666666666667,83.28833333333333,83.49
295,44.235,84.12166666666666,84.04
300,44.38333333333333,84.40833333333333,84.59
305,43.901666666666664,83.80499999999999,83.72
310,43.93833333333333,84.17333333333333,84.22
315,43.88666666666667,83.95666666666666,84.13000000000001
320,43.805,83.80666666666666,84.34
325,43.805,83.45,83.7
330,44.41166666666667,84.245,84.71
335,44.05166666666667,83.83166666666668,83.73
340,43.78666666666667,83.65,83.62
345,43.54833333333333,83.51333333333332,83.41
350,43.708333333333336,83.32666666666667,83.44
355,43.71,83.19666666666666,83.23
360,44.031666666666666,83.70833333333333,83.63000000000001
365,43.75666666666667,83.135,83.07
370,43.906666666666666,83.29666666666667,83.36
375,43.625,82.98166666666667,82.85
380,43.675000000000004,83.2,82.93
385,43.74166666666667,83.235,83.0
390,44.03666666666667,83.37166666666667,83.16
395,43.651666666666664,82.91,82.64
400,43.67166666666667,82.63000000000001,82.69
405,43.858333333333334,83.0,82.39999999999999
410,44.03,83.175,82.88
415,44.145,83.13833333333334,82.27
420,43.78666666666667,82.96,82.69
425,44.098333333333336,82.905,82.45
430,44.22333333333333,83.34666666666666,83.17
435,43.93833333333333,82.73166666666667,82.59
440,44.001666666666665,83.08666666666666,83.02000000000001
445,43.96333333333333,82.68166666666666,82.98
450,44.15,82.72,82.49
455,44.03333333333334,83.08333333333333,83.13000000000001
460,44.245000000000005,83.09333333333333,82.98
465,44.25666666666667,83.22833333333334,83.16
470,44.31166666666667,83.30666666666666,83.15
475,43.93166666666667,82.59333333333333,82.78999999999999
480,44.565,83.12666666666667,83.38
485,44.32666666666666,83.17,82.89999999999999
490,44.405,82.80333333333333,83.16
495,44.435,82.65833333333333,82.89999999999999
500,44.49333333333333,83.11,83.13000000000001
