,acc_class
0,0.008
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.002
7,0.004
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.512
14,0.0
15,0.0
16,0.0
17,0.0
18,0.008
19,0.0
20,0.0
21,0.0
22,0.0
23,0.076
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.36
31,0.002
32,0.0
33,0.004
34,0.02
35,0.0
36,0.0
37,0.0
38,0.004
39,0.0
40,0.0
41,0.0
42,0.0
43,0.004
44,0.0
45,0.014
46,0.0
47,0.026
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.028
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.018
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.004
73,0.18
74,0.0
75,0.004
76,0.0
77,0.002
78,0.0
79,0.0
80,0.0
81,0.002
82,0.0
83,0.0
84,0.0
85,0.002
86,0.0
87,0.002
88,0.0
89,0.018
90,0.0
91,0.0
92,0.004
93,0.0
94,0.0
95,0.02
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
101,0.006
102,0.0
103,0.0
104,0.0
105,0.0
106,0.0
107,0.012
108,0.002
109,0.0
110,0.0
111,0.004
112,0.0
113,0.0
114,0.0
115,0.006
116,0.004
117,0.0
118,0.0
119,0.0
120,0.002
121,0.01
122,0.0
123,0.0
124,0.0
125,0.002
126,0.0
127,0.004
128,0.0
129,0.0
130,0.0
131,0.0
132,0.0
133,0.006
134,0.0
135,0.0
136,0.0
137,0.0
138,0.0
139,0.0
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,0.002
147,0.004
148,0.014
149,0.01
150,0.236
151,0.0
152,0.002
153,0.0
154,0.014
155,0.002
156,0.0
157,0.0
158,0.0
159,0.0
160,0.0
161,0.0
162,0.01
163,0.0
164,0.026
165,0.004
166,0.06
167,0.0
168,0.0
169,0.0
170,0.032
171,0.0
172,0.0
173,0.002
174,0.006
175,0.0
176,0.0
177,0.002
178,0.004
179,0.0
180,0.006
181,0.0
182,0.002
183,0.0
184,0.048
185,0.0
186,0.558
187,0.036
188,0.01
189,0.0
190,0.03
191,0.004
192,0.044
193,0.0
194,0.01
195,0.0
196,0.044
197,0.002
198,0.006
199,0.0
