,acc_class
0,0.25
1,0.18699999153614044
2,0.3181000053882599
3,0.15289999544620514
4,0.18789999186992645
5,0.23899999260902405
6,0.15539999306201935
7,0.17139999568462372
8,0.1468999981880188
9,0.16099999845027924
10,0.16120000183582306
11,0.23399999737739563
12,0.3764999806880951
13,0.19789999723434448
14,0.0892999991774559
15,0.17979998886585236
16,0.18449999392032623
17,0.12799999117851257
18,0.23389999568462372
19,0.10349999368190765
20,0.2719999849796295
21,0.3109999895095825
22,0.26759999990463257
23,0.1589999943971634
24,0.10119999945163727
25,0.20899999141693115
26,0.17599999904632568
27,0.29490000009536743
28,0.19110000133514404
29,0.24899999797344208
30,0.17099998891353607
31,0.21689999103546143
32,0.14659999310970306
33,0.1833999902009964
34,0.1873999983072281
35,0.17270000278949738
36,0.13660000264644623
37,0.20569999516010284
38,0.1621999889612198
39,0.25049999356269836
40,0.15529999136924744
41,0.1711999922990799
42,0.20340000092983246
43,0.11149999499320984
44,0.14980000257492065
45,0.23279999196529388
46,0.1257999986410141
47,0.13239999115467072
48,0.2694000005722046
49,0.26909998059272766
50,0.3140999972820282
51,0.16499999165534973
52,0.2751999795436859
53,0.1419999897480011
54,0.16019999980926514
55,0.24949999153614044
56,0.2644999921321869
57,0.30149999260902405
58,0.2676999866962433
59,0.23349998891353607
60,0.4023999869823456
61,0.2724999785423279
62,0.295199990272522
63,0.1930999904870987
64,0.17459999024868011
65,0.1662999987602234
66,0.17579999566078186
67,0.23600000143051147
68,0.2449999898672104
69,0.14309999346733093
70,0.2590000033378601
71,0.2719999849796295
72,0.10300000011920929
73,0.0802999958395958
74,0.05929999798536301
75,0.2563000023365021
76,0.1021999940276146
77,0.2635999917984009
78,0.26729997992515564
79,0.08509999513626099
80,0.11169999837875366
81,0.18709999322891235
82,0.27309998869895935
83,0.15230000019073486
84,0.18689998984336853
85,0.384799987077713
86,0.19499999284744263
87,0.2557999789714813
88,0.15219999849796295
89,0.23729999363422394
90,0.19219999015331268
91,0.28769999742507935
92,0.22379998862743378
93,0.39479997754096985
94,0.29089999198913574
95,0.20250000059604645
96,0.26749998331069946
97,0.1476999968290329
98,0.16300000250339508
99,0.14989998936653137
100,0.20629999041557312
101,0.10509999841451645
102,0.1030999943614006
103,0.32089999318122864
104,0.20649999380111694
105,0.2043999880552292
106,0.18379999697208405
107,0.11710000038146973
108,0.19499999284744263
109,0.25099998712539673
110,0.24740000069141388
111,0.19110000133514404
112,0.21799999475479126
113,0.23600000143051147
114,0.2158999890089035
115,0.35760000348091125
116,0.2556999921798706
117,0.18649999797344208
118,0.20389999449253082
119,0.17309999465942383
120,0.08169999718666077
121,0.22540000081062317
122,0.09439999610185623
123,0.2572999894618988
124,0.27869999408721924
125,0.20679999887943268
126,0.305899977684021
127,0.16899999976158142
128,0.27059999108314514
129,0.19119998812675476
130,0.2450999915599823
131,0.10499999672174454
132,0.19769999384880066
133,0.3764999806880951
134,0.09779999405145645
135,0.1200999990105629
136,0.21529999375343323
137,0.25200000405311584
138,0.20160000026226044
139,0.15079998970031738
140,0.14100000262260437
141,0.1232999935746193
142,0.10949999839067459
143,0.17059999704360962
144,0.2239999920129776
145,0.33399999141693115
146,0.22289998829364777
147,0.3247999846935272
148,0.17399999499320984
149,0.19679999351501465
150,0.35659998655319214
151,0.15519998967647552
152,0.11180000007152557
153,0.17459999024868011
154,0.30550000071525574
155,0.10999999940395355
156,0.23749999701976776
157,0.14319999516010284
158,0.13609999418258667
159,0.07769999653100967
160,0.22419999539852142
161,0.289000004529953
162,0.19139999151229858
163,0.11899999529123306
164,0.3043999969959259
165,0.27889999747276306
166,0.25439998507499695
167,0.3407999873161316
168,0.1551000028848648
169,0.3001999855041504
170,0.19759999215602875
171,0.13759998977184296
172,0.23240000009536743
173,0.2572999894618988
174,0.1419999897480011
175,0.13040000200271606
176,0.1469999998807907
177,0.1793999969959259
178,0.2003999948501587
179,0.32989999651908875
180,0.2742999792098999
181,0.3780999779701233
182,0.18299999833106995
183,0.21679998934268951
184,0.20559999346733093
185,0.16920000314712524
186,0.3203999996185303
187,0.23029999434947968
188,0.2337999939918518
189,0.2102999985218048
190,0.20749999582767487
191,0.3511999845504761
192,0.3100999891757965
193,0.1972000002861023
194,0.22589999437332153
195,0.16910000145435333
196,0.13079999387264252
197,0.16699999570846558
198,0.2689000070095062
199,0.21889999508857727
