,pca_variance_class
0,0.9810065091326551
1,0.9764031103324369
2,0.9728191358480006
3,0.9723865360382048
4,0.972559212323569
5,0.9704963371401591
6,0.9708300458902925
7,0.9754193148701128
8,0.9678572150741345
9,0.9753105906793003
