,epoch,dot_p_b_corr,dot_p_b_org
0,0,0.019169297985329868,0.01911865273064867
1,1,0.18101292483879605,0.2075875640299971
2,2,0.20125116651318853,0.23501827454596397
3,4,0.2391432987425458,0.277536718426847
4,6,0.2644582710060525,0.30248405131705847
5,8,0.28478175194854866,0.3207698917571674
6,10,0.298554143376433,0.3316472816468727
7,12,0.30918886824653813,0.33886523995819995
8,14,0.3159422545649904,0.3419351250215994
9,16,0.32047673071096616,0.3427243426398994
10,18,0.3213986494956691,0.339764537625627
11,20,0.3201006281844445,0.33465217858291935
12,25,0.3103525466411089,0.3157267356098031
13,30,0.29585666914800113,0.2930201028218011
14,35,0.2779116426663074,0.26866058575497526
15,40,0.2678963456339,0.25381233113596097
16,45,0.26212902424109513,0.24446108424492496
17,50,0.2736030635719637,0.25285738357115395
18,55,0.27780723547804936,0.2553744313166625
19,60,0.2800962638066173,0.25531219003536326
20,65,0.28710950948834474,0.2607154409902516
21,70,0.29395937134291245,0.2662225203760658
22,75,0.30153590862771457,0.27324351135997443
23,80,0.3014187557098954,0.27128366163602735
24,85,0.3055055921099519,0.2752038384637263
25,90,0.306787403891465,0.27561309255490085
26,95,0.3084586187299051,0.2769293709710081
27,100,0.3066803149145277,0.27403898217202644
28,105,0.30351075331570504,0.2711655848181
29,110,0.3216227219668452,0.2877194462602917
30,115,0.3213718368137121,0.28808460825262616
31,120,0.32200492294518446,0.2882421919667609
32,125,0.3190131845686067,0.2838863908408447
33,130,0.3169484452530704,0.282100669793909
34,135,0.3114719747432263,0.2766087151602724
