,epoch,dot_p_b_corr,dot_p_b_org
0,0,0.013090440718237732,-0.008159130370352121
1,1,0.04418457301669801,0.0517694585471663
2,2,0.1343246013615229,0.06963019203164365
3,4,0.062087189834696736,-0.05987241319999184
4,6,-0.03733781541816743,0.11927117927755126
5,8,-0.0240554737558092,-0.09888601840033007
6,10,-0.025487058237178162,-0.02511166319863948
7,12,0.03522845384801431,-0.004088729810439118
8,14,0.12891653452622595,-0.029398620479628004
9,16,-0.175386681958185,-0.004778146239990422
10,18,0.18396620538939468,-0.07332464110566601
11,20,-0.20227193294604826,0.058570765177644035
12,25,0.049525837745854034,-0.11987328895512872
13,30,0.04449391282911131,-0.13126561949544646
14,35,-0.06757313329875585,-0.07302230561026322
15,40,-0.0131511054242403,-0.058293408152726524
16,45,-0.044310268570636135,-0.06747320474559487
17,50,0.044243812092259555,-0.004070372540634723
18,55,0.11645253546636557,0.11106691675008994
19,60,-0.004533810178165371,0.01981202403763403
20,65,0.1171331449390884,0.0923478623641022
21,70,0.07969326020819596,0.003769108250324055
22,75,-0.028247671006915775,-0.1075016781392904
23,80,-0.06630398549967735,-0.1167122209806909
24,85,-0.12138210686948965,-0.10164445196428806
25,90,-0.11100098438883076,-0.17488060711755626
26,95,0.05792801767569709,0.055848049337599084
27,100,0.06818405241304913,-0.09600138657333565
28,105,-0.04763356580564139,-0.15377949042971803
29,110,-0.06349627943469167,-0.10517586002188824
30,115,-0.11898541271508188,-0.06000119095800776
31,120,0.008367885866766706,0.009309924004889076
32,125,-0.23217355738707843,-0.1456493326822029
33,130,0.015471746814007915,-0.00612130345199971
34,135,0.001694495618039199,-0.11100741377424357
35,140,-0.1861700947496662,-0.1690870278761105
36,145,-0.1162829976102771,-0.050348040539220484
37,150,-0.11595121868911687,-0.056605149778395605
38,155,-0.059069395107438805,0.002619805686986987
39,160,-0.11796166163258448,-0.05591229378894816
40,165,-0.17292966297522266,-0.05529776066449663
