,number_pca_components_class
0,71
1,65
2,61
3,66
4,79
5,72
6,89
7,97
8,79
9,73
10,100
11,71
12,60
13,88
14,95
15,88
16,94
17,112
18,91
19,97
20,59
21,74
22,69
23,56
24,72
25,77
26,78
27,74
28,63
29,72
30,76
31,74
32,74
33,70
34,64
35,61
36,82
37,69
38,89
39,76
40,95
41,93
42,80
43,75
44,73
45,51
46,107
47,82
48,68
49,64
50,58
51,61
52,69
53,74
54,63
55,64
56,59
57,57
58,70
59,82
60,60
61,69
62,85
63,74
64,86
65,59
66,76
67,104
68,68
69,89
70,49
71,81
72,117
73,85
74,85
75,77
76,84
77,69
78,79
79,113
80,110
81,64
82,69
83,87
84,58
85,93
86,76
87,73
88,98
89,101
90,82
91,76
92,73
93,70
94,59
95,80
96,74
97,64
98,81
99,90
100,81
101,76
102,98
103,61
104,74
105,69
106,77
107,79
108,66
109,88
110,82
111,52
112,64
113,95
114,91
115,68
116,46
117,82
118,66
119,68
120,80
121,55
122,98
123,74
124,64
125,80
126,69
127,84
128,68
129,74
130,94
131,89
132,84
133,40
134,99
135,97
136,76
137,82
138,89
139,84
140,91
141,88
142,93
143,61
144,94
145,56
146,52
147,76
148,96
149,97
150,83
151,89
152,92
153,64
154,54
155,81
156,75
157,72
158,103
159,98
160,102
161,84
162,59
163,81
164,66
165,52
166,40
167,63
168,112
169,89
170,52
171,80
172,95
173,65
174,83
175,103
176,63
177,70
178,58
179,75
180,87
181,71
182,67
183,67
184,68
185,83
186,66
187,61
188,76
189,86
190,75
191,56
192,53
193,66
194,66
195,87
196,95
197,77
198,69
199,77
