,number_pca_components_class
0,16
1,18
2,27
3,28
4,26
5,32
6,34
7,33
8,26
9,30
10,30
11,32
12,27
13,17
14,24
15,33
16,34
17,35
18,23
19,29
20,25
21,30
22,21
23,9
24,32
25,31
26,32
27,35
28,33
29,36
30,32
31,27
32,34
33,33
34,29
35,30
36,25
37,27
38,27
39,28
40,34
41,31
42,31
43,30
44,20
45,18
46,29
47,32
48,34
49,34
50,28
51,31
52,28
53,35
54,34
55,32
56,30
57,30
58,27
59,39
60,31
61,31
62,33
63,38
64,42
65,36
66,34
67,42
68,32
69,33
70,24
71,29
72,37
73,38
74,30
75,40
76,43
77,34
78,27
79,41
80,41
81,25
82,24
83,29
84,35
85,35
86,34
87,34
88,42
89,38
90,23
91,29
92,40
93,26
94,23
95,37
96,32
97,37
98,36
99,40
100,39
101,30
102,43
103,24
104,33
105,31
106,38
107,31
108,34
109,34
110,37
111,24
112,28
113,35
114,36
115,21
116,28
117,38
118,30
119,35
120,34
121,30
122,38
123,33
124,18
125,38
126,29
127,41
128,30
129,37
130,35
131,37
132,34
133,20
134,34
135,38
136,33
137,34
138,31
139,40
140,32
141,38
142,38
143,31
144,36
145,24
146,31
147,39
148,28
149,39
150,37
151,37
152,32
153,23
154,28
155,39
156,38
157,35
158,40
159,37
160,37
161,35
162,33
163,31
164,33
165,30
166,17
167,29
168,42
169,30
170,31
171,38
172,37
173,29
174,34
175,36
176,29
177,21
178,22
179,28
180,32
181,25
182,20
183,25
184,15
185,36
186,12
187,15
188,28
189,19
190,24
191,12
192,12
193,23
194,22
195,32
196,23
197,31
198,24
199,26
