,pca_variance_class
0,0.9428265579451152
1,0.9397976321168016
2,0.9437461925000307
3,0.9422316520344598
4,0.9434377367470848
5,0.9444141251210723
6,0.9426270549101465
7,0.942942182540332
8,0.9474033881556443
9,0.9410176087315182
