,pca_variance_class
0,0.2679747445913473
1,0.30845335951790903
2,0.24336062777032186
3,0.24383237883293088
4,0.24646933271638072
5,0.25650579108729804
6,0.27446054195897057
7,0.2735396420053379
8,0.27459990311007
9,0.29768500256679165
