epoch,Train_acc_zerobias,Train_acc_org_zerobias,Test_acc_zerobias
0,31.78666666666667,63.873333333333335,65.14999999999999
1,42.980000000000004,92.01833333333333,92.36999999999999
2,44.54166666666667,95.69666666666666,95.99
4,45.175,97.175,97.39999999999999
6,45.415,97.65833333333333,97.78999999999999
8,45.59666666666667,97.91333333333333,98.0
10,45.73,98.055,97.95
12,45.81,98.04666666666667,97.92
14,45.858333333333334,97.82,97.57000000000001
16,45.9,97.3,97.11999999999999
18,45.873333333333335,96.82833333333333,96.7
20,45.72666666666667,96.12166666666667,96.02000000000001
25,45.795,95.76166666666667,95.59
30,45.785,95.24666666666667,95.02000000000001
35,45.53,94.72166666666666,94.25
40,45.16833333333333,93.46666666666667,92.71000000000001
45,45.24666666666667,93.42666666666666,93.01
50,45.22833333333333,93.21833333333333,92.62
55,45.07333333333333,92.06,91.28
60,44.68833333333333,90.86,90.16999999999999
65,44.61,90.89333333333333,90.59
70,44.865,90.935,90.89
75,44.769999999999996,90.48833333333334,90.44
80,44.59666666666667,89.74833333333333,90.16999999999999
85,44.445,89.685,90.32
90,43.38333333333333,88.13833333333334,88.31
95,43.98833333333334,88.25666666666667,88.24
100,43.59166666666667,86.90666666666667,87.16000000000001
105,43.861666666666665,87.40166666666667,87.6
110,42.644999999999996,86.24666666666667,86.32
115,42.445,86.63166666666666,86.46000000000001
120,42.321666666666665,85.74833333333333,85.83
125,42.23833333333333,84.88666666666667,85.09
130,42.37833333333334,84.47833333333334,84.43
135,42.861666666666665,84.89,84.56
140,42.8,85.425,85.58
145,42.705,85.285,85.89
150,42.611666666666665,85.12666666666667,85.26
155,42.47166666666667,84.05833333333334,83.88
160,42.873333333333335,84.485,84.78999999999999
165,42.44833333333333,83.27666666666667,83.23
170,42.278333333333336,83.8,83.81
175,41.86333333333334,82.85833333333333,82.86
180,42.413333333333334,83.51833333333335,83.50999999999999
185,42.15333333333333,82.48666666666666,82.61
190,42.281666666666666,83.08666666666666,83.28
195,42.17166666666667,82.85333333333334,83.21
200,42.22,83.54833333333333,83.6
205,42.19833333333333,83.31166666666667,83.76
210,42.611666666666665,84.11999999999999,83.74000000000001
215,42.63,83.75166666666667,83.6
220,42.303333333333335,83.49666666666667,83.69
225,42.205,83.10166666666666,83.21
230,42.435,83.365,82.87
235,42.21666666666667,82.81666666666668,82.97
240,42.498333333333335,83.58666666666666,83.95
245,42.37166666666667,83.33500000000001,83.78
250,42.504999999999995,83.25833333333334,83.37
255,42.86666666666667,83.62166666666667,83.66
260,42.77333333333333,82.83666666666667,83.06
265,43.66,83.71166666666666,84.05
270,44.16166666666667,84.385,85.06
275,43.97666666666667,83.70333333333333,84.41
280,44.25833333333333,84.125,84.86
285,44.405,84.47166666666666,84.72
290,44.345,84.425,84.67
295,44.501666666666665,84.28999999999999,84.96000000000001
300,44.685,84.36,84.87
305,44.626666666666665,84.185,84.7
310,44.28666666666667,84.17333333333333,84.50999999999999
315,44.59,84.56666666666666,84.67
320,44.64666666666667,84.52833333333334,84.89
325,44.64833333333333,84.76666666666667,85.15
330,44.69166666666667,84.34166666666667,84.6
335,44.60166666666667,85.02499999999999,85.14
340,44.69833333333334,84.72333333333333,84.93
345,44.51833333333333,84.475,85.05
350,44.605,84.49,84.72
355,44.77166666666667,84.055,84.1
360,44.531666666666666,84.12666666666667,84.13000000000001
365,44.875,84.36833333333334,84.25
370,45.065,84.55333333333334,84.09
375,44.93833333333333,84.795,84.86
380,44.87166666666666,84.53,84.39
385,44.97,84.94166666666668,84.59
390,44.903333333333336,84.41666666666666,84.71
395,44.87833333333333,83.98166666666667,84.1
400,44.98833333333334,84.24166666666667,83.98
405,45.266666666666666,84.51666666666667,84.83000000000001
410,44.96333333333333,83.905,83.78
415,45.205,84.61166666666666,84.78
420,45.235,85.35000000000001,85.33
425,45.045,84.78999999999999,84.6
430,45.084999999999994,84.09666666666666,84.26
435,45.01166666666666,84.36166666666666,84.22
440,45.14333333333334,84.6,85.0
445,44.99,84.67333333333333,84.88
450,44.879999999999995,84.25166666666667,84.56
455,44.95333333333333,84.50999999999999,84.78
460,45.095,84.50999999999999,84.56
465,44.86333333333333,84.46000000000001,84.27
470,44.97,84.52666666666667,84.42
475,44.818333333333335,84.005,83.61
480,45.115,84.91666666666666,84.64
485,44.93666666666667,84.31166666666667,83.97
490,45.17,85.41833333333332,85.52
495,44.955,84.46000000000001,84.36
500,44.89833333333333,84.85333333333334,84.48
