,number_pca_components_class
0,26
1,28
2,31
3,34
4,32
5,41
6,41
7,41
8,33
9,37
10,37
11,38
12,30
13,25
14,40
15,41
16,43
17,44
18,37
19,41
20,32
21,37
22,31
23,23
24,36
25,41
26,44
27,43
28,38
29,41
30,38
31,41
32,41
33,40
34,37
35,36
36,32
37,36
38,38
39,33
40,43
41,40
42,37
43,38
44,30
45,28
46,39
47,40
48,40
49,40
50,35
51,35
52,34
53,45
54,43
55,31
56,37
57,39
58,35
59,44
60,35
61,40
62,42
63,45
64,44
65,33
66,43
67,51
68,36
69,44
70,30
71,34
72,45
73,46
74,41
75,44
76,51
77,42
78,38
79,50
80,51
81,29
82,35
83,41
84,35
85,46
86,35
87,40
88,47
89,47
90,29
91,37
92,46
93,34
94,25
95,40
96,39
97,37
98,41
99,48
100,43
101,37
102,48
103,32
104,42
105,38
106,44
107,30
108,33
109,39
110,41
111,25
112,34
113,46
114,39
115,24
116,34
117,43
118,36
119,37
120,42
121,33
122,46
123,40
124,26
125,44
126,32
127,41
128,31
129,41
130,43
131,44
132,41
133,24
134,45
135,42
136,39
137,41
138,38
139,44
140,39
141,43
142,42
143,34
144,43
145,28
146,32
147,44
148,39
149,50
150,46
151,42
152,43
153,27
154,31
155,43
156,44
157,36
158,52
159,46
160,50
161,46
162,37
163,38
164,34
165,31
166,23
167,34
168,51
169,39
170,34
171,44
172,48
173,33
174,40
175,48
176,34
177,31
178,29
179,38
180,39
181,37
182,35
183,39
184,29
185,45
186,27
187,27
188,38
189,37
190,39
191,24
192,27
193,27
194,33
195,39
196,38
197,38
198,35
199,35
