epoch,Train_acc_withbias,Train_acc_org_withbias,Test_acc_withbias,Train_acc_zerobias,Train_acc_org_zerobias,Test_acc_zerobias
0,13.106000000000002,15.07,15.28,19.738,25.768,25.97
1,17.086000000000002,21.529999999999998,21.8,17.866,23.116,23.52
2,22.238,29.837999999999997,30.2,23.028000000000002,31.188,31.06
4,26.748,37.118,37.11,28.189999999999998,39.506,39.82
6,29.778,41.49,40.99,31.258000000000003,43.766,43.41
8,32.09,44.458,43.53,33.364,46.455999999999996,45.53
10,33.961999999999996,46.650000000000006,44.66,35.386,48.78,46.839999999999996
12,35.827999999999996,48.559999999999995,45.64,37.158,50.564,47.72
14,37.436,49.996,46.62,38.798,52.03,48.089999999999996
16,39.116,51.224000000000004,46.410000000000004,40.326,53.016,47.8
18,40.46,51.952,45.96,41.589999999999996,53.506,47.42
20,41.77,52.43,45.69,42.79,53.83,46.839999999999996
25,44.542,53.010000000000005,44.55,45.322,53.928,45.23
30,47.164,53.416,44.04,48.098,54.306,44.21
35,49.220000000000006,53.836,42.76,50.28,54.72,42.94
40,50.822,54.358,42.21,51.854,55.068,42.55
45,52.583999999999996,54.788000000000004,41.699999999999996,53.124,55.264,41.75
50,54.732,56.214,41.91,55.28999999999999,56.602,42.35
55,57.376000000000005,57.114,41.870000000000005,58.084,57.736,42.42
60,60.86,58.422,41.71,61.431999999999995,58.93000000000001,42.13
65,63.934000000000005,59.099999999999994,41.120000000000005,64.594,59.67400000000001,41.52
70,65.724,60.687999999999995,41.88,65.99000000000001,60.931999999999995,42.38
75,68.58800000000001,60.894000000000005,41.43,69.282,61.402,41.79
80,70.3,62.12,42.54,70.704,62.428,42.53
85,71.21,62.816,42.809999999999995,71.6,63.11,42.809999999999995
90,72.212,63.13999999999999,42.36,72.458,63.366,42.61
95,74.7,64.426,42.83,75.05,64.658,43.39
100,76.742,64.414,42.46,77.146,64.754,42.76
105,76.71,64.312,42.05,77.172,64.574,42.17
110,78.0,65.084,43.16,78.388,65.4,43.29
115,80.066,65.34400000000001,41.959999999999994,80.402,65.608,42.47
120,78.78399999999999,64.934,42.16,78.94,64.996,42.230000000000004
125,81.8,65.852,42.34,82.196,65.926,42.55
130,81.808,65.83,42.9,82.09,66.11399999999999,42.96
135,82.158,65.71000000000001,41.88,82.45400000000001,65.91,42.29
140,82.446,65.898,42.58,82.856,66.23,42.71
145,80.83,65.318,42.230000000000004,81.248,65.498,42.42
150,81.584,65.872,42.54,81.876,66.00399999999999,42.53
155,83.974,66.47,42.9,84.2,66.62599999999999,42.730000000000004
160,86.3,67.10000000000001,42.870000000000005,86.488,67.148,43.03
165,86.78,67.238,43.33,86.97,67.246,43.61
170,86.964,67.406,43.46,87.18599999999999,67.422,43.53
175,87.074,67.42,43.41,87.248,67.448,43.62
