,number_pca_components_class
0,29
1,37
2,48
3,54
4,50
5,67
6,68
7,62
8,51
9,59
10,62
11,57
12,46
13,24
14,42
15,67
16,67
17,65
18,48
19,57
20,44
21,56
22,41
23,18
24,64
25,63
26,59
27,70
28,62
29,69
30,68
31,57
32,72
33,64
34,55
35,57
36,44
37,49
38,48
39,50
40,65
41,63
42,58
43,54
44,33
45,30
46,58
47,64
48,70
49,67
50,53
51,59
52,53
53,71
54,70
55,54
56,56
57,55
58,51
59,73
60,58
61,51
62,67
63,77
64,81
65,66
66,63
67,90
68,59
69,74
70,44
71,53
72,73
73,71
74,58
75,86
76,89
77,68
78,47
79,77
80,85
81,37
82,45
83,62
84,68
85,67
86,60
87,63
88,84
89,79
90,46
91,56
92,77
93,47
94,40
95,63
96,60
97,66
98,67
99,80
100,78
101,53
102,86
103,39
104,65
105,64
106,75
107,54
108,58
109,66
110,75
111,42
112,57
113,69
114,66
115,30
116,49
117,73
118,53
119,72
120,70
121,52
122,77
123,68
124,34
125,72
126,45
127,83
128,50
129,61
130,70
131,81
132,63
133,34
134,63
135,75
136,69
137,68
138,66
139,81
140,64
141,76
142,75
143,52
144,77
145,40
146,52
147,80
148,58
149,78
150,83
151,71
152,59
153,41
154,49
155,75
156,81
157,58
158,81
159,77
160,82
161,74
162,63
163,59
164,64
165,48
166,27
167,50
168,81
169,57
170,54
171,71
172,84
173,53
174,68
175,77
176,51
177,44
178,43
179,59
180,62
181,51
182,44
183,48
184,33
185,67
186,32
187,31
188,53
189,42
190,50
191,27
192,35
193,47
194,43
195,59
196,39
197,55
198,46
199,51
