,number_pca_components_class
0,7
1,8
2,8
3,9
4,8
5,9
6,9
7,9
8,8
9,9
10,9
11,8
12,8
13,7
14,8
15,9
16,9
17,9
18,8
19,9
20,8
21,8
22,8
23,6
24,8
25,8
26,9
27,8
28,8
29,8
30,8
31,8
32,8
33,9
34,9
35,9
36,8
37,8
38,8
39,8
40,9
41,8
42,8
43,8
44,8
45,7
46,8
47,8
48,9
49,9
50,8
51,8
52,9
53,9
54,8
55,8
56,9
57,9
58,8
59,8
60,8
61,8
62,8
63,8
64,9
65,8
66,8
67,9
68,8
69,8
70,7
71,7
72,8
73,8
74,8
75,8
76,9
77,8
78,8
79,9
80,9
81,7
82,8
83,8
84,8
85,8
86,8
87,8
88,9
89,8
90,7
91,9
92,8
93,8
94,7
95,8
96,8
97,8
98,8
99,8
100,8
101,7
102,8
103,8
104,8
105,8
106,8
107,8
108,8
109,8
110,8
111,8
112,8
113,8
114,8
115,7
116,7
117,8
118,8
119,8
120,8
121,7
122,9
123,8
124,7
125,8
126,8
127,8
128,8
129,8
130,8
131,8
132,8
133,7
134,8
135,8
136,8
137,8
138,8
139,8
140,8
141,8
142,8
143,8
144,8
145,7
146,8
147,8
148,8
149,9
150,8
151,8
152,9
153,7
154,7
155,8
156,8
157,8
158,8
159,8
160,8
161,9
162,8
163,8
164,8
165,8
166,6
167,8
168,8
169,8
170,8
171,8
172,8
173,7
174,8
175,9
176,8
177,8
178,8
179,8
180,8
181,8
182,8
183,8
184,7
185,9
186,7
187,7
188,8
189,8
190,8
191,7
192,7
193,8
194,7
195,8
196,8
197,8
198,7
199,8
