Epoch,Correct,Total,Accuracy
10,33,10778,0.0031
11,38,10778,0.0035
12,38,10778,0.0035
13,39,10778,0.0036
14,46,10778,0.0043
15,54,10778,0.005
16,63,10778,0.0058
17,75,10778,0.007
18,85,10778,0.0079
19,99,10778,0.0092
20,122,10778,0.0113
21,151,10778,0.014
22,188,10778,0.0174
23,206,10778,0.0191
24,227,10778,0.0211
25,256,10778,0.0238
26,303,10778,0.0281
27,345,10778,0.032
28,420,10778,0.039
29,459,10778,0.0426
30,502,10778,0.0466
31,593,10778,0.055
32,683,10778,0.0634
33,773,10778,0.0717
34,853,10778,0.0791
35,906,10778,0.0841
36,1004,10778,0.0932
37,1014,10778,0.0941
38,1050,10778,0.0974
39,1115,10778,0.1035
40,1216,10778,0.1128
41,1340,10778,0.1243
42,1497,10778,0.1389
43,1478,10778,0.1371
44,1421,10778,0.1318
45,1440,10778,0.1336
46,1464,10778,0.1358
47,1431,10778,0.1328
48,1444,10778,0.134
49,1482,10778,0.1375
50,1554,10778,0.1442
51,1607,10778,0.1491
52,1603,10778,0.1487
53,1804,10778,0.1674
54,1760,10778,0.1633
55,1913,10778,0.1775
56,2094,10778,0.1943
57,2096,10778,0.1945
58,2177,10778,0.202
59,2045,10778,0.1897
60,2049,10778,0.1901
61,2076,10778,0.1926
62,2145,10778,0.199
63,2067,10778,0.1918
64,2158,10778,0.2002
65,2196,10778,0.2037
66,2175,10778,0.2018
67,2218,10778,0.2058
68,2296,10778,0.213
69,2334,10778,0.2166
70,2370,10778,0.2199
71,2316,10778,0.2149
72,2405,10778,0.2231
73,2460,10778,0.2282
74,2401,10778,0.2228
75,2352,10778,0.2182
76,2514,10778,0.2333
77,2436,10778,0.226
78,2558,10778,0.2373
79,2445,10778,0.2269
80,2430,10778,0.2255
81,2621,10778,0.2432
82,2701,10778,0.2506
83,2833,10778,0.2629
84,2665,10778,0.2473
85,2738,10778,0.254
86,2688,10778,0.2494
87,2718,10778,0.2522
88,2888,10778,0.268
89,2750,10778,0.2551
90,2788,10778,0.2587
91,2956,10778,0.2743
92,3003,10778,0.2786
93,3035,10778,0.2816
94,2925,10778,0.2714
95,2993,10778,0.2777
96,3073,10778,0.2851
97,3002,10778,0.2785
98,3018,10778,0.28
99,3008,10778,0.2791
