Epoch,Correct,Total,Accuracy
10,31,10778,0.0029
11,36,10778,0.0033
12,47,10778,0.0044
13,38,10778,0.0035
14,47,10778,0.0044
15,30,10778,0.0028
16,40,10778,0.0037
17,33,10778,0.0031
18,42,10778,0.0039
19,49,10778,0.0045
20,41,10778,0.0038
21,39,10778,0.0036
22,41,10778,0.0038
23,43,10778,0.004
24,42,10778,0.0039
25,54,10778,0.005
26,36,10778,0.0033
27,39,10778,0.0036
28,42,10778,0.0039
29,41,10778,0.0038
30,40,10778,0.0037
31,43,10778,0.004
32,44,10778,0.0041
33,35,10778,0.0032
34,33,10778,0.0031
35,44,10778,0.0041
36,53,10778,0.0049
37,57,10778,0.0053
38,56,10778,0.0052
39,48,10778,0.0045
40,48,10778,0.0045
41,38,10778,0.0035
42,66,10778,0.0061
43,49,10778,0.0045
44,40,10778,0.0037
45,49,10778,0.0045
46,41,10778,0.0038
47,40,10778,0.0037
48,63,10778,0.0058
49,45,10778,0.0042
50,37,10778,0.0034
51,48,10778,0.0045
52,50,10778,0.0046
53,53,10778,0.0049
54,44,10778,0.0041
55,42,10778,0.0039
56,58,10778,0.0054
57,46,10778,0.0043
58,58,10778,0.0054
59,51,10778,0.0047
60,98,10778,0.0091
61,62,10778,0.0058
62,54,10778,0.005
63,50,10778,0.0046
64,51,10778,0.0047
65,53,10778,0.0049
66,94,10778,0.0087
67,36,10778,0.0033
68,49,10778,0.0045
69,36,10778,0.0033
70,68,10778,0.0063
71,43,10778,0.004
72,39,10778,0.0036
73,53,10778,0.0049
74,53,10778,0.0049
75,42,10778,0.0039
76,50,10778,0.0046
77,49,10778,0.0045
78,55,10778,0.0051
79,62,10778,0.0058
80,66,10778,0.0061
81,48,10778,0.0045
82,42,10778,0.0039
83,74,10778,0.0069
84,55,10778,0.0051
85,49,10778,0.0045
86,50,10778,0.0046
87,56,10778,0.0052
88,51,10778,0.0047
89,55,10778,0.0051
90,33,10778,0.0031
91,64,10778,0.0059
92,39,10778,0.0036
93,47,10778,0.0044
94,34,10778,0.0032
95,64,10778,0.0059
96,61,10778,0.0057
97,86,10778,0.008
98,69,10778,0.0064
99,80,10778,0.0074
