Epoch,Correct,Total,Accuracy
10,48525,49222,0.9858
11,48526,49222,0.9859
12,48334,49222,0.982
13,48711,49222,0.9896
14,48582,49222,0.987
15,48726,49222,0.9899
16,48691,49222,0.9892
17,48477,49222,0.9849
18,48416,49222,0.9836
19,48520,49222,0.9857
20,48160,49222,0.9784
21,48485,49222,0.985
22,48362,49222,0.9825
23,48533,49222,0.986
24,48492,49222,0.9852
25,48295,49222,0.9812
26,48388,49222,0.9831
27,48529,49222,0.9859
28,48604,49222,0.9874
29,48286,49222,0.981
30,48432,49222,0.984
31,47964,49222,0.9744
32,48196,49222,0.9792
33,48162,49222,0.9785
34,48343,49222,0.9821
35,47915,49222,0.9734
36,47884,49222,0.9728
37,47482,49222,0.9646
38,47815,49222,0.9714
39,48040,49222,0.976
40,48301,49222,0.9813
41,48283,49222,0.9809
42,47825,49222,0.9716
43,48038,49222,0.9759
44,48036,49222,0.9759
45,48145,49222,0.9781
46,48346,49222,0.9822
47,48173,49222,0.9787
48,47334,49222,0.9616
49,47961,49222,0.9744
50,48074,49222,0.9767
51,48035,49222,0.9759
52,48341,49222,0.9821
53,48004,49222,0.9753
54,48269,49222,0.9806
55,47882,49222,0.9728
56,47271,49222,0.9604
57,47763,49222,0.9704
58,47814,49222,0.9714
59,47501,49222,0.965
60,46475,49222,0.9442
61,47234,49222,0.9596
62,48128,49222,0.9778
63,47954,49222,0.9742
64,47777,49222,0.9706
65,47743,49222,0.97
66,46767,49222,0.9501
67,47964,49222,0.9744
68,47579,49222,0.9666
69,48058,49222,0.9764
70,47194,49222,0.9588
71,47848,49222,0.9721
72,48037,49222,0.9759
73,47463,49222,0.9643
74,47687,49222,0.9688
75,47923,49222,0.9736
76,47586,49222,0.9668
77,47622,49222,0.9675
78,47867,49222,0.9725
79,47303,49222,0.961
80,47619,49222,0.9674
81,47890,49222,0.9729
82,47958,49222,0.9743
83,46928,49222,0.9534
84,47871,49222,0.9726
85,47511,49222,0.9652
86,47755,49222,0.9702
87,47264,49222,0.9602
88,47638,49222,0.9678
89,47588,49222,0.9668
90,47812,49222,0.9714
91,47361,49222,0.9622
92,47945,49222,0.9741
93,47750,49222,0.9701
94,48092,49222,0.977
95,47082,49222,0.9565
96,47392,49222,0.9628
97,46627,49222,0.9473
98,46796,49222,0.9507
99,46760,49222,0.95
