Epoch,Correct,Total,Accuracy
10,48779,49222,0.991
11,48810,49222,0.9916
12,48865,49222,0.9927
13,48887,49222,0.9932
14,48917,49222,0.9938
15,48927,49222,0.994
16,48921,49222,0.9939
17,48909,49222,0.9936
18,48889,49222,0.9932
19,48826,49222,0.992
20,48749,49222,0.9904
21,48725,49222,0.9899
22,48505,49222,0.9854
23,48455,49222,0.9844
24,48459,49222,0.9845
25,48498,49222,0.9853
26,48395,49222,0.9832
27,48285,49222,0.981
28,48093,49222,0.9771
29,48083,49222,0.9769
30,47687,49222,0.9688
31,47411,49222,0.9632
32,47027,49222,0.9554
33,46562,49222,0.946
34,46462,49222,0.9439
35,46219,49222,0.939
36,46163,49222,0.9379
37,46094,49222,0.9365
38,45851,49222,0.9315
39,45948,49222,0.9335
40,45679,49222,0.928
41,45638,49222,0.9272
42,44745,49222,0.909
43,44901,49222,0.9122
44,45207,49222,0.9184
45,45307,49222,0.9205
46,45727,49222,0.929
47,45646,49222,0.9273
48,45916,49222,0.9328
49,46252,49222,0.9397
50,45981,49222,0.9342
51,45796,49222,0.9304
52,45547,49222,0.9253
53,45007,49222,0.9144
54,44871,49222,0.9116
55,45040,49222,0.915
56,44481,49222,0.9037
57,44619,49222,0.9065
58,44950,49222,0.9132
59,45395,49222,0.9223
60,45083,49222,0.9159
61,44653,49222,0.9072
62,44273,49222,0.8995
63,44616,49222,0.9064
64,44297,49222,0.8999
65,44542,49222,0.9049
66,44742,49222,0.909
67,45038,49222,0.915
68,44894,49222,0.9121
69,44918,49222,0.9126
70,44839,49222,0.911
71,44685,49222,0.9078
72,45031,49222,0.9149
73,44636,49222,0.9068
74,44371,49222,0.9014
75,44739,49222,0.9089
76,44560,49222,0.9053
77,43775,49222,0.8893
78,43919,49222,0.8923
79,44388,49222,0.9018
80,44175,49222,0.8975
81,44268,49222,0.8994
82,44245,49222,0.8989
83,44032,49222,0.8946
84,44429,49222,0.9026
85,44767,49222,0.9095
86,44301,49222,0.9
87,44623,49222,0.9066
88,44289,49222,0.8998
89,44589,49222,0.9059
90,45022,49222,0.9147
91,44420,49222,0.9024
92,44802,49222,0.9102
93,44621,49222,0.9065
94,44898,49222,0.9122
95,44866,49222,0.9115
96,44793,49222,0.91
97,45020,49222,0.9146
98,44723,49222,0.9086
99,44288,49222,0.8998
