,number_pca_components_class
0,41
1,50
2,70
3,71
4,68
5,92
6,91
7,86
8,73
9,77
10,85
11,85
12,52
13,38
14,54
15,88
16,91
17,98
18,65
19,76
20,62
21,74
22,62
23,27
24,82
25,75
26,72
27,85
28,75
29,84
30,87
31,65
32,89
33,79
34,64
35,68
36,65
37,65
38,65
39,67
40,86
41,84
42,80
43,72
44,47
45,42
46,81
47,84
48,79
49,79
50,54
51,69
52,64
53,82
54,79
55,64
56,59
57,53
58,71
59,91
60,64
61,58
62,79
63,89
64,101
65,78
66,74
67,102
68,76
69,88
70,48
71,55
72,87
73,86
74,75
75,104
76,105
77,84
78,49
79,99
80,113
81,50
82,60
83,73
84,82
85,74
86,71
87,75
88,117
89,99
90,62
91,70
92,101
93,63
94,52
95,83
96,70
97,85
98,91
99,111
100,100
101,63
102,106
103,44
104,97
105,66
106,92
107,79
108,76
109,79
110,92
111,55
112,72
113,90
114,92
115,44
116,52
117,112
118,60
119,84
120,80
121,55
122,101
123,82
124,35
125,95
126,51
127,99
128,53
129,69
130,90
131,94
132,74
133,36
134,81
135,99
136,89
137,83
138,78
139,108
140,70
141,102
142,95
143,74
144,99
145,50
146,56
147,105
148,78
149,100
150,100
151,82
152,69
153,53
154,60
155,107
156,98
157,72
158,99
159,104
160,111
161,97
162,71
163,76
164,80
165,55
166,33
167,52
168,114
169,62
170,61
171,91
172,97
173,57
174,100
175,102
176,60
177,62
178,56
179,80
180,82
181,70
182,56
183,63
184,41
185,105
186,32
187,34
188,66
189,52
190,70
191,43
192,44
193,63
194,47
195,73
196,56
197,67
198,50
199,61
