,number_pca_components_class
0,161
1,113
2,145
3,133
4,135
5,159
6,193
7,168
8,141
9,131
10,179
11,150
12,119
13,168
14,184
15,157
16,197
17,195
18,168
19,169
20,124
21,148
22,127
23,129
24,172
25,157
26,153
27,171
28,134
29,157
30,170
31,156
32,172
33,157
34,128
35,107
36,156
37,150
38,165
39,159
40,186
41,172
42,168
43,172
44,120
45,149
46,180
47,170
48,154
49,106
50,101
51,111
52,113
53,124
54,144
55,123
56,115
57,97
58,126
59,211
60,126
61,168
62,141
63,181
64,206
65,166
66,140
67,198
68,158
69,167
70,125
71,169
72,196
73,212
74,184
75,163
76,230
77,159
78,146
79,237
80,217
81,98
82,138
83,198
84,129
85,167
86,131
87,122
88,210
89,205
90,189
91,150
92,156
93,137
94,128
95,162
96,141
97,144
98,187
99,191
100,188
101,164
102,203
103,133
104,184
105,148
106,173
107,138
108,163
109,187
110,126
111,117
112,162
113,210
114,148
115,145
116,124
117,168
118,122
119,172
120,165
121,128
122,188
123,156
124,131
125,183
126,140
127,164
128,131
129,178
130,183
131,201
132,191
133,85
134,175
135,220
136,159
137,154
138,180
139,186
140,138
141,155
142,198
143,130
144,204
145,126
146,152
147,173
148,158
149,211
150,175
151,150
152,178
153,146
154,129
155,133
156,184
157,135
158,196
159,201
160,201
161,209
162,121
163,186
164,134
165,93
166,100
167,151
168,221
169,166
170,123
171,157
172,169
173,133
174,191
175,221
176,150
177,143
178,136
179,168
180,184
181,144
182,153
183,161
184,165
185,188
186,171
187,178
188,191
189,172
190,157
191,130
192,147
193,147
194,116
195,144
196,179
197,144
198,144
199,171
