,pca_variance_class
0,0.0933550476072921
1,0.08570468123657345
2,0.06617798264671008
3,0.0809616274511258
4,0.06608796331053993
5,0.05921724489093592
6,0.06229264612133705
7,0.24457191532756006
8,0.0675493357348028
9,0.17580390989492697
