,pca_variance_class
0,0.6984867265670912
1,0.5611782896366897
2,0.5502419324159413
3,0.5342927509741712
4,0.6491480243958857
5,0.463340825546731
6,0.6157463253281109
7,0.48011691340349016
8,0.47247510904867257
9,0.4474131529267055
