Epoch,Correct,Total,Accuracy
40,48428,49222,0.9839
41,48648,49222,0.9883
42,48592,49222,0.9872
43,48665,49222,0.9887
44,48543,49222,0.9862
45,48599,49222,0.9873
46,48674,49222,0.9889
47,48597,49222,0.9873
48,48722,49222,0.9898
49,48592,49222,0.9872
50,48501,49222,0.9854
51,48633,49222,0.988
52,48416,49222,0.9836
53,48368,49222,0.9827
54,48590,49222,0.9872
55,48482,49222,0.985
56,48434,49222,0.984
57,48248,49222,0.9802
58,48402,49222,0.9833
59,48236,49222,0.98
60,48487,49222,0.9851
61,48664,49222,0.9887
62,48585,49222,0.9871
63,48477,49222,0.9849
64,48582,49222,0.987
65,48188,49222,0.979
66,48134,49222,0.9779
67,48355,49222,0.9824
68,48537,49222,0.9861
69,48501,49222,0.9854
70,48266,49222,0.9806
71,48084,49222,0.9769
72,46639,49222,0.9475
73,48175,49222,0.9787
74,48110,49222,0.9774
75,47735,49222,0.9698
76,48276,49222,0.9808
77,48144,49222,0.9781
78,48262,49222,0.9805
79,48268,49222,0.9806
80,48191,49222,0.9791
81,47740,49222,0.9699
82,48234,49222,0.9799
83,48175,49222,0.9787
84,45384,49222,0.922
85,48016,49222,0.9755
86,48089,49222,0.977
87,48369,49222,0.9827
88,48075,49222,0.9767
89,48035,49222,0.9759
90,47764,49222,0.9704
91,48327,49222,0.9818
92,47965,49222,0.9745
93,48227,49222,0.9798
94,48044,49222,0.9761
95,48144,49222,0.9781
96,46864,49222,0.9521
97,47649,49222,0.968
98,48023,49222,0.9756
99,47876,49222,0.9727
