,number_pca_components_class
0,54
1,32
2,36
3,28
4,49
5,34
6,52
7,45
8,36
9,36
10,59
11,34
12,26
13,60
14,56
15,52
16,57
17,83
18,68
19,49
20,28
21,36
22,31
23,46
24,34
25,40
26,44
27,37
28,31
29,39
30,43
31,36
32,39
33,42
34,32
35,31
36,47
37,35
38,54
39,39
40,67
41,57
42,37
43,39
44,41
45,31
46,61
47,44
48,28
49,37
50,29
51,27
52,31
53,36
54,37
55,39
56,30
57,31
58,36
59,46
60,23
61,34
62,37
63,38
64,54
65,27
66,42
67,64
68,35
69,56
70,30
71,48
72,73
73,48
74,39
75,47
76,50
77,31
78,50
79,70
80,66
81,30
82,35
83,43
84,33
85,53
86,31
87,38
88,50
89,69
90,51
91,42
92,36
93,35
94,35
95,39
96,44
97,31
98,59
99,52
100,39
101,43
102,66
103,45
104,46
105,28
106,37
107,50
108,32
109,49
110,38
111,26
112,33
113,54
114,50
115,41
116,21
117,49
118,47
119,30
120,31
121,30
122,59
123,29
124,38
125,42
126,32
127,41
128,30
129,42
130,50
131,46
132,51
133,21
134,57
135,57
136,36
137,54
138,47
139,48
140,48
141,50
142,58
143,29
144,58
145,32
146,28
147,34
148,62
149,51
150,39
151,45
152,53
153,41
154,28
155,50
156,38
157,43
158,52
159,61
160,73
161,45
162,25
163,44
164,41
165,30
166,23
167,34
168,82
169,37
170,27
171,40
172,59
173,39
174,53
175,69
176,26
177,40
178,28
179,40
180,33
181,34
182,47
183,44
184,45
185,53
186,43
187,42
188,46
189,62
190,44
191,30
192,34
193,42
194,36
195,47
196,57
197,43
198,43
199,45
