,acc_class
0,0.256
1,0.368
2,0.198
3,0.036
4,0.278
5,0.066
6,0.03
7,0.034
8,0.078
9,0.164
10,0.05
11,0.046
12,0.18
13,0.286
14,0.102
15,0.014
16,0.012
17,0.016
18,0.212
19,0.058
20,0.06
21,0.096
22,0.152
23,0.128
24,0.006
25,0.094
26,0.098
27,0.022
28,0.042
29,0.072
30,0.094
31,0.106
32,0.068
33,0.108
34,0.11
35,0.036
36,0.042
37,0.042
38,0.048
39,0.074
40,0.01
41,0.078
42,0.022
43,0.06
44,0.23
45,0.074
46,0.03
47,0.048
48,0.018
49,0.038
50,0.088
51,0.022
52,0.228
53,0.096
54,0.056
55,0.17
56,0.114
57,0.136
58,0.17
59,0.042
60,0.082
61,0.098
62,0.022
63,0.072
64,0.002
65,0.048
66,0.096
67,0.04
68,0.102
69,0.098
70,0.018
71,0.08
72,0.032
73,0.018
74,0.026
75,0.032
76,0.0
77,0.034
78,0.158
79,0.014
80,0.012
81,0.15
82,0.168
83,0.054
84,0.02
85,0.022
86,0.04
87,0.124
88,0.0
89,0.06
90,0.114
91,0.096
92,0.05
93,0.064
94,0.054
95,0.086
96,0.086
97,0.16
98,0.068
99,0.054
100,0.032
101,0.034
102,0.006
103,0.304
104,0.05
105,0.02
106,0.012
107,0.08
108,0.06
109,0.028
110,0.052
111,0.092
112,0.05
113,0.022
114,0.072
115,0.28
116,0.06
117,0.038
118,0.078
119,0.038
120,0.014
121,0.13
122,0.014
123,0.01
124,0.142
125,0.006
126,0.08
127,0.03
128,0.14
129,0.016
130,0.036
131,0.01
132,0.01
133,0.162
134,0.01
135,0.018
136,0.004
137,0.048
138,0.024
139,0.044
140,0.054
141,0.002
142,0.014
143,0.15
144,0.02
145,0.35
146,0.096
147,0.038
148,0.084
149,0.0
150,0.058
151,0.008
152,0.044
153,0.096
154,0.06
155,0.036
156,0.034
157,0.042
158,0.006
159,0.016
160,0.014
161,0.012
162,0.074
163,0.026
164,0.112
165,0.168
166,0.24
167,0.074
168,0.066
169,0.026
170,0.086
171,0.04
172,0.002
173,0.058
174,0.072
175,0.016
176,0.074
177,0.14
178,0.116
179,0.038
180,0.018
181,0.064
182,0.066
183,0.148
184,0.036
185,0.02
186,0.126
187,0.372
188,0.036
189,0.026
190,0.074
191,0.26
192,0.128
193,0.188
194,0.04
195,0.15
196,0.128
197,0.026
198,0.092
199,0.108
